rank,city,state,population,latitude,longitude
116,Little Rock,AR,202484,34.7465071,-92.2896267
117,Oxnard,CA,202242,34.1976308,-119.1803818
118,Augusta-Richmond County,GA,201850,33.4709714,-81.9748429
119,Amarillo,TX,200897,35.2072185,-101.8338246
120,Birmingham,AL,200133,33.5206824,-86.8024326
121,Montgomery,AL,200006,32.3669656,-86.3006485
122,Salt Lake City,UT,199587,40.7596198,-111.8867975
123,Huntington Beach,CA,198707,33.6783336,-118.0000166
124,Grand Rapids,MI,198173,42.9632405,-85.6678639
125,Overland Park,KS,197587,38.9742502,-94.6851702
126,McKinney,TX,197122,33.1976496,-96.6154471
127,Tallahassee,FL,196342,30.4380832,-84.2809332
128,Grand Prairie,TX,196331,32.7459645,-96.9977846
129,Cape Coral,FL,196290,26.6059432,-81.9806771
130,Glendale,CA,196208,34.1469416,-118.2478471
131,Sioux Falls,SD,193233,43.5460587,-96.7313928
132,Peoria,AZ,191985,33.5806115,-112.237294
133,Vancouver,WA,191071,45.6306954,-122.6744557
134,Knoxville,TN,190594,35.9603948,-83.9210261
135,Akron,OH,190164,41.083064,-81.518485
136,Providence,RI,190101,41.8239891,-71.4128343
137,Shreveport,LA,187338,32.5221828,-93.7651944
138,Brownsville,TX,186762,25.9140256,-97.4890856
139,Mobile,AL,186411,30.6943566,-88.0430541
140,Newport News,VA,185916,36.9775016,-76.42977
141,Fort Lauderdale,FL,182789,26.1223084,-80.1433786
142,Chattanooga,TN,181624,35.0457219,-85.3094883
143,Tempe,AZ,180823,33.4255056,-111.9400091
144,Aurora,IL,180355,41.7571701,-88.3147539
145,Santa Rosa,CA,177882,38.4404925,-122.7141049
146,Elk Grove,CA,177632,38.4087993,-121.3716178
147,Ontario,CA,175945,34.065846,-117.6484304
148,Salem,OR,175806,44.9391565,-123.033121
149,Cary,NC,175389,35.7882893,-78.7812081
150,Eugene,OR,174802,44.0505054,-123.0950506
151,Rancho Cucamonga,CA,174572,34.1279268,-117.5643221
152,Oceanside,CA,174128,33.1958696,-117.3794834
153,Lancaster,CA,172862,34.6981064,-118.1366153
154,Garden Grove,CA,171829,33.7746292,-117.9463717
155,Pembroke Pines,FL,170981,26.0031465,-80.223937
156,Springfield,MO,169626,37.2166779,-93.2920373
157,Palmdale,CA,169279,34.5793131,-118.1171108
158,Fort Collins,CO,169032,40.5508527,-105.0668085
159,Clarksville,TN,167258,36.5277607,-87.3588703
160,Salinas,CA,163397,36.6744117,-121.6550372
161,Hayward,CA,163269,37.6688205,-122.080796
162,Paterson,NJ,159419,40.9167654,-74.171811
163,Alexandria,VA,159097,38.8051095,-77.0470229
164,Corona,CA,157570,33.8752945,-117.5664449
165,Macon-Bibb County,GA,157104,32.8406946,-83.6324022
166,Kansas City,KS,156241,39.100105,-94.5781416
167,Lakewood,CO,156143,39.7085736,-105.0846694
168,Sunnyvale,CA,155860,37.3688301,-122.036349
169,Springfield,MA,155556,42.1018764,-72.5886727
170,Murfreesboro,TN,153342,35.8460396,-86.3921096
171,Killeen,TX,153044,31.1171441,-97.727796
172,Jackson,MS,152846,32.2990021,-90.1847691
173,Hollywood,FL,152705,26.0112014,-80.1494901
174,Bellevue,WA,151839,47.6144219,-122.192337
175,Pasadena,TX,151347,29.6910625,-95.2091006
176,Escondido,CA,151260,33.1216751,-117.0814849
177,Pomona,CA,151128,34.0553813,-117.7517496
178,Charleston,SC,150903,32.7876012,-79.9402728
179,Joliet,IL,150199,41.5263603,-88.0840212
180,Mesquite,TX,149680,32.7666103,-96.599472
181,Naperville,IL,149279,41.7728699,-88.1479278
182,Rockford,IL,148719,42.2713945,-89.093966
183,Roseville,CA,148435,38.7521235,-121.2880059
184,Bridgeport,CT,148271,41.1670412,-73.2048348
185,Savannah,GA,147701,32.0809263,-81.0911768
186,Syracuse,NY,147033,43.0481221,-76.1474244
187,Torrance,CA,146769,33.8358492,-118.3406288
188,Surprise,AZ,144412,33.6292271,-112.3680189
189,Fullerton,CA,143173,33.8739385,-117.9243399
190,McAllen,TX,142347,26.204114,-98.2300605
191,Denton,TX,142302,33.1838787,-97.1413417
192,Thornton,CO,142166,39.8695516,-104.985181
193,Visalia,CA,141828,36.3302284,-119.2920585
194,Olathe,KS,141400,38.8838856,-94.81887
195,West Valley City,UT,140209,40.6967254,-111.9868211
196,Gainesville,FL,139929,29.6519684,-82.3249846
197,Warren,MI,139129,42.4932575,-83.0062746
198,Orange,CA,138680,33.7500378,-117.8704931
199,Waco,TX,138289,31.549333,-97.1466695
200,Pasadena,CA,138196,34.1476452,-118.1444779
201,Dayton,OH,138060,39.7589478,-84.1916069
202,Cedar Rapids,IA,137581,41.9758872,-91.6704053
203,Columbia,SC,137314,38.88974405,-77.04086076
204,Hampton,VA,137131,37.0300969,-76.3452057
205,Elizabeth,NJ,136848,40.6639916,-74.2107006
206,Kent,WA,136628,47.3826903,-122.2270272
207,Stamford,CT,135685,41.0534302,-73.5387341
208,Victorville,CA,134742,34.5361067,-117.2911565
209,Miramar,FL,134373,25.9873137,-80.2322706
210,Sterling Heights,MI,134151,42.5803122,-83.0302033
211,Coral Springs,FL,134027,26.271192,-80.2706044
212,New Haven,CT,133966,41.3082138,-72.9250518
213,Carrollton,TX,133409,32.9537349,-96.8902816
214,Midland,TX,132720,32.02393955,-102.0964892
215,Santa Clara,CA,127426,37.2333253,-121.6846349
216,Norman,OK,127321,35.2225717,-97.4394816
217,Athens-Clarke County,GA,127141,33.9458693,-83.3557816
218,Thousand Oaks,CA,126652,34.1705609,-118.8375937
219,Simi Valley,CA,126366,34.2677404,-118.7538071
220,Topeka,KS,126269,39.049011,-95.677556
221,Pearland,TX,126086,29.5639758,-95.2864299
222,Allentown,PA,125971,40.6022059,-75.4712794
223,Fargo,ND,125853,46.877229,-96.789821
224,Columbia,MO,125852,38.9464035,-92.34846316
225,Vallejo,CA,125839,38.1040864,-122.2566367
226,Concord,CA,125176,37.9768525,-122.0335624
227,Abilene,TX,124954,32.44645,-99.7475905
228,Arvada,CO,124478,39.8005505,-105.0811573
229,Independence,MO,122927,39.0924792,-94.4137923
230,Ann Arbor,MI,122531,42.2681569,-83.7312291
231,Lafayette,LA,121996,30.2043259,-92.0298813
232,Rochester,MN,121396,44.0234387,-92.4630182
233,Hartford,CT,120957,41.764582,-72.6908547
234,Clovis,CA,120674,36.8252277,-119.7029194
235,Round Rock,TX,120498,30.5085915,-97.6788056
236,Palm Bay,FL,120181,27.9946969,-80.6366144
237,Fairfield,CA,119827,38.2493581,-122.039966
238,Meridian,ID,119729,43.6086295,-116.392326
239,Berkeley,CA,119463,37.8753497,-122.2396336
240,College Station,TX,118441,30.5955289,-96.3071042
241,Richardson,TX,117792,32.9481789,-96.7297206
242,Cambridge,MA,117699,42.3750997,-71.1056157
243,Evansville,IN,117258,37.9747645,-87.5558483
244,West Jordan,UT,117186,40.6061308,-111.9396586
245,West Palm Beach,FL,117179,26.715364,-80.0532942
246,Clearwater,FL,117046,27.9658533,-82.8001026
247,Billings,MT,117026,45.7874957,-108.49607
248,Westminster,CO,116304,39.8366528,-105.0372046
249,Richmond,CA,116238,37.9357576,-122.347748
250,Wilmington,NC,116146,34.2257282,-77.9447107
251,North Charleston,SC,115771,32.9131295,-80.0629982
252,Manchester,NH,115354,42.9956397,-71.4547891
253,Lowell,MA,115264,42.6334247,-71.3161718
254,Antioch,CA,115252,38.0049214,-121.805789
255,Carlsbad,CA,115073,33.1580933,-117.3505966
256,Odessa,TX,114852,31.8457149,-102.367687
257,League City,TX,114686,29.5074538,-95.0949303
258,Gresham,OR,114637,45.4997475,-122.4309766
259,Elgin,IL,114621,42.03726,-88.2810994
260,Springfield,IL,114245,39.7990175,-89.6439575
261,Beaumont,TX,114239,30.0860459,-94.1018461
262,Waterbury,CT,114159,41.5538091,-73.0438362
263,Downey,CA,114118,33.942215,-118.1235646
264,Provo,UT,114048,40.2337289,-111.6587085
265,Broken Arrow,OK,114024,36.0185695,-95.79088215
266,High Point,NC,113892,35.9556924,-80.0053176
267,Lansing,MI,112796,42.7337712,-84.5553805
268,Peoria,IL,112792,40.6938609,-89.5891008
269,Lakeland,FL,112558,28.0394654,-81.9498042
270,Lewisville,TX,112336,33.046233,-96.994174
271,Pueblo,CO,112119,38.2544472,-104.609141
272,Pompano Beach,FL,111966,26.2378597,-80.1247667
273,Las Cruces,NM,111738,32.3140354,-106.7798078
274,Costa Mesa,CA,111723,33.6636611,-117.9194652
275,Murrieta,CA,111351,33.5777524,-117.1884542
276,Miami Gardens,FL,111085,25.9423108,-80.23976495
277,Everett,WA,110930,47.9673056,-122.201399
278,Sugar Land,TX,110775,29.6196787,-95.6349463
279,San Buenaventura (Ventura),CA,110413,34.3640573,-119.3110159
280,Temecula,CA,110086,33.4946353,-117.1473661
281,Santa Maria,CA,109904,34.9531295,-120.4358577
282,Dearborn,MI,109657,42.3222599,-83.1763145
283,Greeley,CO,109388,40.4233142,-104.7091322
284,West Covina,CA,109345,34.0471735,-117.8963243
285,El Monte,CA,109166,34.0751571,-118.036849
286,Sparks,NV,109121,39.5404679,-119.7487235
287,Sandy Springs,GA,108172,33.9242688,-84.3785379
288,Centennial,CO,108095,39.579155,-104.8769227
289,South Fulton,GA,107623,33.5902659,-84.6712292
290,Inglewood,CA,107534,33.9562003,-118.353132
291,Burbank,CA,107320,34.1816482,-118.3258554
292,Green Bay,WI,107114,44.5126379,-88.0125794
293,Hillsboro,OR,106922,45.5228939,-122.989827
294,Renton,WA,106763,47.4799078,-122.2034496
295,El Cajon,CA,106176,32.7947731,-116.962526
296,Tyler,TX,105976,32.3512601,-95.3010624
297,Concord,NC,105769,35.4094178,-80.5800049
298,Allen,TX,105628,33.1031744,-96.6705503
299,Brockton,MA,105579,42.0834335,-71.0183787
300,Davie,FL,105553,26.0628665,-80.2331038
301,San Mateo,CA,105308,37.496904,-122.3330573
302,Jurupa Valley,CA,105306,33.9798472,-117.4515754
303,Boulder,CO,105262,40.0149856,-105.270545
304,Daly City,CA,104571,37.6904826,-122.47267
305,Rio Rancho,NM,104257,35.269381,-106.632819
306,Rialto,CA,104199,34.1064001,-117.3703235
307,Spokane Valley,WA,103778,47.6571104,-117.2613936
308,South Bend,IN,103527,41.6833813,-86.2500066
309,Menifee,CA,103227,33.6864432,-117.1770437
310,Vacaville,CA,102672,38.3565773,-121.9877444
311,Wichita Falls,TX,102640,33.9137085,-98.4933873
312,Norwalk,CA,102532,33.9092802,-118.0849169
313,Chico,CA,102177,39.7284945,-121.8374777
314,Quincy,MA,101606,42.2509914,-71.0037374
315,Lee's Summit,MO,101600,38.9107156,-94.3821295
316,Davenport,IA,101584,41.5236436,-90.5776368
317,Nampa,ID,101124,43.5737361,-116.559631
318,Lynn,MA,101118,42.466763,-70.9494939
319,Federal Way,WA,101019,47.313494,-122.3393103
320,New Bedford,MA,100970,41.6362152,-70.934205
321,Longmont,CO,100359,40.1672117,-105.1019287
322,Hesperia,CA,100200,34.4263886,-117.3008784
323,San Angelo,TX,100093,31.4649685,-100.4405094
324,Edinburg,TX,100039,26.3013982,-98.1624501
325,Tuscaloosa,AL,99960,33.2095614,-87.5675258
326,Carmel,IN,99892,39.9788017,-86.1189257
327,Roanoke,VA,99875,37.270973,-79.9414313
328,Kenosha,WI,99733,42.5846773,-87.8212263
329,Bend,OR,99533,44.0581728,-121.3153096
330,Fishers,IN,99451,39.9555928,-86.0138729
331,Albany,NY,99133,42.6511674,-73.754968
332,Vista,CA,98508,33.2000368,-117.2425355
333,Orem,UT,98294,40.2981599,-111.6944313
334,Portsmouth,VA,98015,36.8444196,-76.3532998
335,Beaverton,OR,97447,45.4871723,-122.80378
336,Sandy,UT,97039,40.5710454,-111.8953815
337,Sunrise,FL,97035,26.1471902,-80.32966129
338,Yakima,WA,96890,46.601557,-120.510842
339,Goodyear,AZ,96534,33.4353672,-112.3576
340,Boca Raton,FL,96241,26.3586885,-80.0830984
341,Yuma,AZ,96034,32.665135,-114.4760316
342,St. George,UT,95927,37.104153,-113.5841313
343,Compton,CA,95611,33.894927,-118.226624
344,Livonia,MI,95336,42.36837,-83.3527097
345,Carson,CA,95074,33.8322043,-118.2517547
346,Reading,PA,94981,40.335345,-75.9279495
347,San Marcos,CA,94973,33.1433723,-117.1661449
348,Lawrence,KS,94933,38.9719384,-95.2359496
349,Edmond,OK,94740,35.6571367,-97.4649038
350,Suffolk,VA,94685,36.7282096,-76.5835703
351,Erie,PA,94639,42.1294712,-80.0852695
352,Deltona,FL,94438,28.9005446,-81.2636738
353,Asheville,NC,94406,35.6009498,-82.5540161
354,Fayetteville,AR,94020,36.0625843,-94.1574328
355,Fall River,MA,93885,41.7010642,-71.1546367
356,Tracy,CA,93590,37.7385507,-121.4201395
357,Mission Viejo,CA,93528,33.5965685,-117.659405
358,Redding,CA,93393,40.5863563,-122.391675
359,Buckeye,AZ,93314,33.3703197,-112.583776
360,Roswell,GA,92989,34.02332,-84.360022
361,Kirkland,WA,92755,47.6859573,-122.1920249
362,Santa Monica,CA,92711,34.0194704,-118.4912273
363,Hoover,AL,92687,33.4092646,-86.66217961
364,South Gate,CA,92634,33.9463456,-118.200981
365,Plantation,FL,91969,26.12744855,-80.25779068
366,O'Fallon,MO,91643,38.7910374,-90.7039107
367,Bellingham,WA,91570,48.7544012,-122.4788361
368,Chino,CA,91367,34.0133561,-117.690075
369,San Leandro,CA,91338,37.7249296,-122.1560768
370,New Braunfels,TX,91319,29.7028266,-98.1257348
371,Nashua,NH,91221,42.7656251,-71.4677032
372,Norwalk,CT,90975,41.1175966,-73.4078968
373,Westminster,CA,90906,33.7578725,-117.9859054
374,Mount Pleasant,SC,90871,32.7940651,-79.8625851
375,Trenton,NJ,90662,40.2170575,-74.7429463
376,Lawton,OK,90517,34.6086854,-98.3903305
377,Conroe,TX,90358,30.3118769,-95.4560512
378,Clifton,NJ,90031,40.8584328,-74.1637553
379,Bloomington,MN,89854,44.8322405,-93.3204872
380,Hemet,CA,89830,33.7475203,-116.9719684
381,Palm Coast,FL,89748,29.5541432,-81.2207673
382,Avondale,AZ,89670,33.4355977,-112.349602
383,Indio,CA,89243,33.743765,-116.2233152
384,Waukegan,IL,89158,42.3636331,-87.8447938
385,Fort Smith,AR,89141,35.3784666,-94.3996456
386,Lawrence,MA,89024,42.7070354,-71.1631137
387,Santa Barbara,CA,88695,34.4221319,-119.7026673
388,Newton,MA,88624,42.3370414,-71.2092214
389,Livermore,CA,88487,37.6820583,-121.7680531
390,Champaign,IL,88418,40.1164841,-88.2430932
391,Greenville,NC,88098,35.613224,-77.3724593
392,Hawthorne,CA,87938,33.9188589,-118.3483256
393,Citrus Heights,CA,87911,38.7071247,-121.2810611
394,Santa Fe,NM,87684,35.6876096,-105.9384569
395,Springdale,AR,87390,36.1867442,-94.1288142
396,Auburn,WA,87143,47.3075369,-122.2301808
397,Troy,MI,87125,42.6055893,-83.1499304
398,Whittier,CA,87045,33.9708782,-118.0308396
399,Ogden,UT,86726,41.2230048,-111.9738429
400,Deerfield Beach,FL,86716,26.318342,-80.0996306
401,San Ramon,CA,86669,37.7648021,-121.9544387
402,Duluth,MN,86601,46.7729322,-92.1251218
403,Merced,CA,86515,37.1641544,-120.7678602
404,Brooklyn Park,MN,86411,45.1004807,-93.3443585
405,Danbury,CT,86356,41.394817,-73.4540111
406,Fort Myers,FL,86354,26.640628,-81.8723084
407,Lake Forest,CA,86005,33.6469261,-117.6859213
408,Mission,TX,85870,26.2159066,-98.3252932
409,Medford,OR,85861,42.3264181,-122.8718605
410,Bryan,TX,85810,30.6743643,-96.3699632
411,Sioux City,IA,85654,42.4966815,-96.4058782
412,Lake Charles,LA,85352,30.2265949,-93.2173759
413,Newport Beach,CA,85333,33.6170092,-117.9294401
414,Westland,MI,85274,42.3238056,-83.4005321
415,Cicero,IL,84864,41.8455398,-87.7540199
416,Melbourne,FL,84373,28.106471,-80.6371513
417,Redwood City,CA,84180,37.4863239,-122.232523
418,Buena Park,CA,83968,33.870413,-117.9962165
419,Manteca,CA,83948,37.7986184,-121.2117148
420,Kennewick,WA,83922,46.2087066,-119.1199192
421,Franklin,TN,83887,35.925206,-86.8689419
422,Farmington Hills,MI,83781,42.4853125,-83.3771553
423,Baytown,TX,83495,29.7355047,-94.9774274
424,Warwick,RI,82960,41.7002024,-71.4161108
425,Cranston,RI,82833,41.7809588,-71.4371257
426,Alhambra,CA,82748,34.093042,-118.12706
427,Johns Creek,GA,82591,34.0181557,-84.190196
428,Largo,FL,82515,27.9094665,-82.7873244
429,Mountain View,CA,82455,37.3893889,-122.0832101
430,Temple,TX,82454,31.098207,-97.3427847
431,Lakewood,CA,82403,33.8503463,-118.1171914
432,Miami Beach,FL,82345,25.7929198,-80.1353006
433,Layton,UT,81967,41.0751048,-111.9741925
434,Longview,TX,81713,32.5007031,-94.74049
435,Flint,MI,81201,43.0161693,-83.6900211
436,Plymouth,MN,81091,45.0065149,-93.46651
437,Somerville,MA,80842,42.3875968,-71.0994968
438,Parma,OH,80824,41.3822398,-81.7355692
439,Boynton Beach,FL,80631,26.5256179,-80.0666026
440,New Rochelle,NY,80559,40.9115386,-73.7826363
441,Warner Robins,GA,80494,32.6200973,-83.606568
442,Homestead,FL,80423,25.4718946,-80.4759905
443,Gastonia,NC,80392,35.2622158,-81.1838794
444,Milpitas,CA,80363,37.4282771,-121.9069256
445,Pleasanton,CA,80201,37.6624312,-121.8746789
446,Tustin,CA,80023,33.7458511,-117.826166
447,Pharr,TX,79836,26.1947962,-98.1836216
448,Bloomington,IN,79801,39.1670396,-86.5342881
449,Rancho Cordova,CA,79790,38.567526,-121.2232054
450,Folsom,CA,79475,38.6779591,-121.1760583
451,Kissimmee,FL,79158,28.2918995,-81.4075838
452,Upland,CA,79118,34.09751,-117.6483876
453,Napa,CA,79051,38.2971367,-122.2855293
454,Bellflower,CA,79019,33.8825705,-118.1167679
455,Perris,CA,78897,33.7825194,-117.2286478
456,Lynchburg,VA,78871,37.4137536,-79.1422464
457,Evanston,IL,78796,42.0447388,-87.6930459
458,Jonesboro,AR,78787,35.8428646,-90.7034522
459,Chino Hills,CA,78544,33.9926803,-117.760056
460,Schaumburg,IL,78443,42.0333608,-88.083406
461,Alameda,CA,78333,37.6090291,-121.899142
462,Bloomington,IL,78226,40.4797828,-88.9939147
463,Frederick,MD,78215,39.415779,-77.4127562
464,South Jordan,UT,78082,40.5584882,-111.9367107
465,Cedar Park,TX,78038,30.5217116,-97.827833
466,Pasco,WA,77856,46.2306739,-119.0921006
467,Hammond,IN,77607,41.5833658,-87.500043
468,Racine,WI,77578,42.7260523,-87.7825242
469,Arlington Heights,IL,77377,42.0811563,-87.9802164
470,Lehi,UT,77000,40.3881114,-111.8486019
471,Flagstaff,AZ,76960,35.1987522,-111.6518229
472,Wyoming,MI,76772,42.9132581,-85.7057035
473,Loveland,CO,76622,40.3977612,-105.0749801
474,Pittsburg,CA,76600,38.0181745,-121.8901232
475,Auburn,AL,76429,32.6098566,-85.4807825
476,Southfield,MI,76367,42.4733689,-83.2218731
477,Flower Mound,TX,76330,33.0283854,-97.0867203
478,Rochester Hills,MI,76135,42.6583661,-83.1499322
479,Doral,FL,76094,25.8195424,-80.3553302
480,Scranton,PA,75950,41.4086874,-75.6621294
481,Apple Valley,CA,75929,34.5008311,-117.1858759
482,North Port,FL,75816,27.044224,-82.2359254
483,Pawtucket,RI,75721,41.878711,-71.3825558
484,Bethlehem,PA,75629,40.6178915,-75.3786521
485,Woodbury,MN,75479,44.919896,-92.9339449
486,Appleton,WI,75300,44.2613967,-88.4069744
487,Broomfield,CO,74513,39.9403995,-105.0520809
488,Iowa City,IA,74443,41.6612561,-91.5299106
489,Missouri City,TX,74380,29.6185669,-95.5377215
490,Rapid City,SD,74350,44.0869329,-103.2274481
491,Lauderhill,FL,74271,26.1403635,-80.2133808
492,Rock Hill,SC,74157,34.9248667,-81.0250784
493,New Britain,CT,74062,41.6612104,-72.7795419
494,Missoula,MT,73949,46.8701049,-113.995267
495,Bolingbrook,IL,73831,41.7003302,-88.0717708
496,Kalamazoo,MI,73707,42.291707,-85.5872286
497,Castle Rock,CO,73700,39.3722552,-104.8586826
498,Bismarck,ND,73675,46.808327,-100.783739
499,Mount Vernon,NY,73483,40.9125815,-73.8370786
500,Redmond,WA,73422,47.6694141,-122.1238767
501,Jacksonville,NC,73183,34.7494749,-77.4208221
502,Redlands,CA,73023,34.0550328,-117.1827445
503,Gulfport,MS,72837,30.3674198,-89.0928155
504,Mansfield,TX,72778,32.5631924,-97.1416768
505,Bowling Green,KY,72642,36.9903199,-86.4436018
506,Turlock,CA,72611,37.4946568,-120.8465941
507,Dublin,CA,72312,37.7021521,-121.9357918
508,St. Joseph,MO,72293,39.7686055,-94.8466322
509,Framingham,MA,72162,42.3095704,-71.4413097
510,Baldwin Park,CA,72082,34.0854739,-117.9611761
511,Camden,NJ,71976,39.9448402,-75.1198911
512,Tamarac,FL,71842,26.2048464,-80.2708048
513,Daytona Beach,FL,71838,29.2108147,-81.0228331
514,Harlingen,TX,71803,26.1907543,-97.6960599
515,Rocklin,CA,71801,38.7907339,-121.2357828
516,Bayonne,NJ,71546,40.6687141,-74.1143091
517,Waukesha,WI,71365,43.0053145,-88.2473643
518,Redondo Beach,CA,71261,33.8455911,-118.3886766
519,Dothan,AL,71154,31.2237434,-85.3933906
520,Greenville,SC,70899,34.851354,-82.3984882
521,Marysville,WA,70894,48.0517429,-122.1768209
522,Wilmington,DE,70875,39.7459468,-75.546589
523,Camarillo,CA,70844,34.2176371,-119.0383541
524,Lafayette,IN,70809,40.4211664,-86.8943695
525,Canton,OH,70784,40.7985464,-81.3749508
526,Johnson City,TN,70576,36.3134398,-82.3534728
527,St. Charles,MO,70562,38.7877791,-90.6747372
528,Maple Grove,MN,70518,45.0984983,-93.4419222
529,Decatur,IL,70514,39.8454163,-88.9524151
530,Blaine,MN,70505,45.1607987,-93.2349489
531,Union City,CA,70460,37.5963232,-122.0816297
532,Lake Elsinore,CA,70415,33.6680772,-117.3272615
533,Passaic,NJ,70316,40.8567663,-74.1284764
534,North Richland Hills,TX,70310,32.8342952,-97.2289029
535,Lakeville,MN,70175,44.650051,-93.2432791
536,Rogers,AR,70123,36.3320197,-94.1185366
537,Eastvale,CA,70023,33.9747067,-117.566541
538,Walnut Creek,CA,69974,37.9020731,-122.0618702
539,Yuba City,CA,69952,39.1404477,-121.6169108
540,Noblesville,IN,69800,40.0455918,-86.0085955
541,East Orange,NJ,69577,40.767323,-74.2048677
542,Gaithersburg,MD,69522,39.1399187,-77.1929215
543,Albany,GA,69486,31.5782062,-84.1556809
544,Eau Claire,WI,69313,44.811349,-91.4984941
545,Tulare,CA,69197,36.2516475,-118.852583
546,West Des Moines,IA,68895,41.5645337,-93.7595281
547,Gary,IN,68853,41.6020962,-87.3370647
548,Eagan,MN,68766,44.818173,-93.1659179
549,St. Cloud,MN,68711,45.5616075,-94.1642004
550,Palo Alto,CA,68486,37.4443293,-122.1598465
551,Yorba Linda,CA,68431,33.8901096,-117.8249705
552,Portland,ME,68427,43.6610277,-70.2548596
553,Ankeny,IA,68316,41.7318715,-93.6003837
554,Georgetown,TX,68227,30.6326942,-97.6772311
555,Jackson,TN,68169,35.6144446,-88.8177418
556,Union City,NJ,68087,40.7795455,-74.0237512
557,Weston,FL,67928,26.10315835,-80.40284231
558,San Marcos,TX,67701,29.8826436,-97.9405828
559,Haverhill,MA,67690,42.7777829,-71.0767724
560,Skokie,IL,67682,42.0333694,-87.7333972
561,Palatine,IL,67588,42.1105779,-88.0336888
562,Sammamish,WA,67534,47.6088445,-122.0423067
563,Shawnee,KS,67405,39.0273676,-95.7627535
564,Waterloo,IA,67381,42.4979693,-92.3329637
565,Rockville,MD,67357,39.0817985,-77.1516844
566,Lynwood,CA,66897,33.924831,-118.2024154
567,Schenectady,NY,66879,42.8142432,-73.9395687
568,Delray Beach,FL,66839,26.4614625,-80.0728201
569,Oshkosh,WI,66693,44.0206919,-88.5408574
570,Davis,CA,66659,38.545379,-121.744583
571,Madera,CA,66523,36.9622745,-120.0594685
572,Lodi,CA,66471,38.1301968,-121.2724473
573,Kenner,LA,66323,29.9942265,-90.2417806
574,Novi,MI,66186,42.48059,-83.4754913
575,South San Francisco,CA,66128,37.6535403,-122.4168664
576,Malden,MA,66114,42.4250964,-71.066163
577,Ames,IA,65999,42.0267567,-93.6170448
578,Alpharetta,GA,65968,34.0709576,-84.2747329
579,Pflugerville,TX,65964,30.4393696,-97.6200043
580,Grand Junction,CO,65822,39.063956,-108.5507317
581,Idaho Falls,ID,65657,43.4887907,-112.03628
582,Janesville,WI,65643,42.6829765,-89.0226793
583,Victoria,TX,65590,28.8026443,-96.9766308
584,Lorain,OH,65324,41.4673238,-82.1781904
585,Muncie,IN,65241,40.1936892,-85.3865271
586,Cheyenne,WY,65161,41.139981,-104.820246
587,Utica,NY,65102,43.1009031,-75.2326641
588,Waltham,MA,64817,42.3756401,-71.2358004
589,North Little Rock,AR,64665,34.769536,-92.2670941
590,Burnsville,MN,64530,44.7670567,-93.2773887
591,Brentwood,CA,64499,37.9317766,-121.696026
592,Laguna Niguel,CA,64359,33.5225261,-117.7075526
593,San Clemente,CA,64346,33.4270275,-117.6124179
594,Eden Prairie,MN,64335,44.8546856,-93.470786
595,Bellevue,NE,64301,41.1434547,-95.9124686
596,Greenwood,IN,64035,39.6136578,-86.1066526
597,Conway,AR,63783,35.2521996,-92.6888936
598,Millcreek,UT,63637,40.6992918,-111.8555839
599,Lakewood,WA,63619,47.1717649,-122.518458
600,Ocala,FL,63600,29.1871986,-82.1400923
601,Coon Rapids,MN,63590,45.1728923,-93.3023898
602,Moore,OK,63503,35.3395135,-97.4867045
603,Hamilton,OH,63361,39.3995067,-84.5613428
604,Taylor,MI,63252,42.240872,-83.2696509
605,La Habra,CA,63140,33.9316066,-117.9454867
606,Dearborn Heights,MI,63120,42.3369816,-83.2732627
607,Port Orange,FL,62940,29.10162805,-81.01059618
608,Commerce City,CO,62793,39.8083196,-104.9338675
609,Rowlett,TX,62743,32.9029017,-96.56388
610,Bossier City,LA,62653,32.5369356,-93.6952689
611,Council Bluffs,IA,62625,41.2621283,-95.8613912
612,Porterville,CA,62619,36.06523,-119.0167679
613,Montebello,CA,62527,34.0159398,-118.111975
614,Springfield,OR,62295,44.0462362,-123.0220289
615,Santa Cruz,CA,62251,37.050096,-121.9905908
616,Hendersonville,TN,62040,36.3049177,-86.621443
617,Encinitas,CA,62037,33.0369867,-117.2919818
618,Pico Rivera,CA,61995,33.9830688,-118.096735
619,Wellington,FL,61779,26.63799875,-80.25590781
620,Huntersville,NC,61574,35.4108278,-80.8429304
621,Revere,MA,61565,42.4084302,-71.0119948
622,Pontiac,MI,61390,42.6389216,-83.2910468
623,Chapel Hill,NC,61272,35.9131542,-79.05578
624,Vineland,NJ,61202,39.4862777,-75.0254256
625,San Rafael,CA,61154,37.9735346,-122.5310874
626,La Mesa,CA,61111,32.7678288,-117.0230839
627,Euless,TX,61105,32.8457865,-97.06671425
628,Jupiter,FL,61048,26.9342246,-80.0942087
629,Monterey Park,CA,61012,34.051522,-118.129807
630,Leander,TX,60965,30.5603086,-97.8553655
631,Queen Creek,AZ,60942,33.2483858,-111.6341585
632,Marietta,GA,60940,33.9528472,-84.5496148
633,Woodland,CA,60917,38.6786109,-121.7733285
634,Gardena,CA,60892,33.8963593,-118.3053037
635,Richland,WA,60798,46.2804298,-119.2752055
636,Sanford,FL,60760,28.8117345,-81.2680223
637,Meriden,CT,60703,41.5381535,-72.8070435
638,Bristol,CT,60665,41.6735209,-72.9464859
639,Youngstown,OH,60598,41.1035786,-80.6520161
640,Hoboken,NJ,60590,40.7433066,-74.0323752
641,Des Plaines,IL,60511,42.0415823,-87.8873916
