rank,city,state,population,latitude,longitude
11670,Empire City,OK,722,34.4203614,-98.0269812
11671,Brownton,MN,722,44.7319068,-94.3502593
11672,Doerun,GA,722,31.322086,-83.91723916
11673,Stewardson,IL,722,39.263096,-88.6297778
11674,Tilden,IL,721,38.2119935,-89.6825971
11675,Clay Center,NE,721,40.521743,-98.0557358
11676,Earlville,IA,721,42.4816589,-91.2723626
11677,Hamden,OH,721,39.1597938,-82.5268259
11678,Meadow Vale,KY,721,38.2831257,-85.571905
11679,Ogden,IL,721,40.1139237,-87.9561449
11680,Wellsburg,IA,721,42.4347884,-92.9245348
11681,La Farge,WI,720,43.5751362,-90.6394929
11682,Garber,OK,720,36.4369786,-97.5856053
11683,Minatare,NE,720,41.8095147,-103.5032743
11684,Russia,OH,720,40.2338211,-84.4096729
11685,Wakefield,VA,720,36.9682101,-76.9896882
11686,Wedowee,AL,720,33.305933,-85.49261984
11687,Oxford,NE,719,40.2483929,-99.6336133
11688,Bucklin,KS,719,37.5472429,-99.6342901
11689,Angelica,NY,719,42.3057215,-78.01960947
11690,Bromley,KY,718,39.0820043,-84.5602215
11691,Columbiaville,MI,718,43.156693,-83.410505
11692,Flordell Hills,MO,718,38.7175508,-90.2656683
11693,Greenwood,MN,718,44.9149631,-93.5532897
11694,Mortons Gap,KY,718,37.2367115,-87.4752761
11695,Twin Valley,MN,718,47.2602405,-96.2589477
11696,Saxton,PA,718,40.2153571,-78.244467
11697,Asherton,TX,718,28.446866,-99.7631034
11698,Bertrand,MO,718,36.9094963,-89.4525775
11699,Confluence,PA,717,39.8128548,-79.3567016
11700,Klawock,AK,717,55.5523788,-133.097058
11701,Newland,NC,717,36.0873484,-81.9273363
11702,Spencer,NY,717,42.2097963,-76.4932748
11703,Woodridge,NY,717,41.709973,-74.5734285
11704,Wrightstown,NJ,717,40.0362241,-74.6179344
11705,Westmoreland,KS,716,39.392991,-96.412993
11706,Brownstown,IL,716,38.995878,-88.9528394
11707,Essex,IA,716,40.8336066,-95.3083218
11708,Wilton,ND,716,47.158748,-100.786644
11709,Heuvelton,NY,716,44.618333,-75.40741
11710,Linden,IN,716,40.1880944,-86.9038959
11711,Merrill,IA,716,42.7197133,-96.2486357
11712,Waynoka,OK,716,36.5822557,-98.8798145
11713,Kasota,MN,715,44.2924667,-93.9649575
11714,South Wilmington,IL,715,41.17281,-88.276726
11715,Rolling Fields,KY,715,38.2678484,-85.6716283
11716,Addison (Webster Springs),WV,715,38.4792749,-80.4134157
11717,Olympian Village,MO,715,38.136165,-90.4579013
11718,Fair Bluff,NC,714,34.3134996,-79.0372544
11719,Blairstown,IA,714,41.9070892,-92.0833417
11720,Enterprise,KS,714,38.902778,-97.116962
11721,Greensburg,KS,714,37.6031884,-99.2929639
11722,Hatton,ND,714,47.6397087,-97.4534224
11723,Ruthven,IA,714,43.1291322,-94.8991531
11724,Weir,TX,714,30.67340935,-97.59747937
11725,Iberia,MO,713,38.0903154,-92.2926747
11726,Algoma,MS,713,34.1762179,-89.0311739
11727,Alma,WI,713,44.3199654,-91.9148839
11728,St. Nazianz,WI,712,44.005666,-87.92215554
11729,Elgin,NE,712,41.9832688,-98.08455
11730,Powers,OR,712,42.8820258,-124.0712863
11731,Shelby,NE,712,41.1938252,-97.4260225
11732,Roscoe,PA,711,40.0795178,-79.8656018
11733,Brookport,IL,711,37.1236664,-88.6303267
11734,Darlington,IN,711,40.1100401,-86.7719507
11735,Hoffman,MN,711,45.829404,-95.791994
11736,Seven Mile,OH,711,39.480056,-84.5518916
11737,Hospers,IA,710,43.071927,-95.904461
11738,Bardwell,KY,710,36.8706111,-89.0097869
11739,Hazleton,IA,710,42.6173123,-91.9045799
11740,Lumberport,WV,710,39.3739761,-80.3484217
11741,Haileyville,OK,709,34.8549722,-95.5818166
11742,Wall,SD,709,43.992421,-102.239981
11743,Rosman,NC,708,35.1436895,-82.8220186
11744,Weston,OR,708,45.813723,-118.424221
11745,Detroit,TX,707,33.6629825,-95.2662526
11746,Almena,WI,707,45.4169018,-92.0329578
11747,Condon,OR,707,45.2341998,-120.1847326
11748,Delta,PA,707,39.727049,-76.3266255
11749,Fountain City,IN,707,39.9556598,-84.9173354
11750,Green Spring,KY,707,38.3161801,-85.6138501
11751,Hawk Point,MO,707,38.9708784,-91.1312584
11752,Miller,MO,707,38.2118765,-92.4343544
11753,Piedmont,WV,707,39.4803706,-79.0478073
11754,Puryear,TN,707,36.4441842,-88.3343256
11755,Tyrone,OK,707,36.9548207,-101.0680601
11756,Upton,KY,707,37.465324,-85.90101476
11757,Washingtonville,OH,707,40.900337,-80.7639673
11758,Kirklin,IN,706,40.1933708,-86.3605539
11759,Lake Tanglewood,TX,706,35.062469,-101.7822894
11760,Pikeville,NC,706,35.497105,-77.9819312
11761,Ray,ND,706,48.344466,-103.165185
11762,Elizabeth,WV,706,39.0633754,-81.3952725
11763,Walnut,MS,706,34.1489999,-90.3989834
11764,Williamson,GA,706,33.1823419,-84.3615902
11765,White Hall,WV,705,39.6328807,-79.95479373
11766,Welcome,MN,705,43.6671139,-94.6187863
11767,Carnesville,GA,705,34.3698266,-83.235155
11768,Mabel,MN,705,43.5205234,-91.7695949
11769,Montfort,WI,705,42.9716585,-90.4331808
11770,Patoka,IN,705,38.4069908,-87.5855788
11771,Penney Farms,FL,705,29.9796854,-81.8103743
11772,Salem,KY,705,37.2644981,-88.2441968
11773,Bertrand,NE,704,40.5266719,-99.6339231
11774,Auburndale,WI,704,44.6277071,-90.0087206
11775,Trimont,MN,704,43.7621774,-94.7072
11776,Lakeside,IA,703,42.6213691,-95.1733278
11777,Tyronza,AR,703,35.48486505,-90.35858642
11778,Bogue,NC,703,34.6993286,-77.0368913
11779,Catawba,NC,703,35.7073558,-81.0756345
11780,Enfield,IL,703,38.0994913,-88.3375447
11781,Koppel,PA,703,40.8342305,-80.3222855
11782,New Bloomfield,MO,703,38.7203167,-92.0912956
11783,Matherville,IL,702,41.2597571,-90.6079133
11784,Webster,WI,702,45.8774469,-92.3674164
11785,Campobello,SC,702,35.1158728,-82.149935
11786,Nevada,OH,702,40.8192237,-83.1304704
11787,Cottageville,SC,701,32.9371083,-80.480981
11788,Ventura,IA,701,43.1262647,-93.477628
11789,Mellen,WI,701,46.3257496,-90.6606627
11790,Urania,LA,700,31.8637771,-92.2959723
11791,Calhoun,KY,700,37.5389351,-87.2583316
11792,Cedar Grove,WV,700,38.2214063,-81.4278986
11793,Cedar Key,FL,700,29.14574325,-83.03660963
11794,Middlebourne,WV,700,39.4922999,-80.9037181
11795,Salisbury,PA,700,40.57341185,-75.43251453
11796,Thaxton,MS,700,34.3076058,-89.1781251
11797,Tigerton,WI,700,44.7408093,-89.0631653
11798,Glasgow,WV,699,38.2153091,-81.4246274
11799,Burnside,KY,699,36.9889661,-84.5999405
11800,Canton,KS,699,38.3861194,-97.4280895
11801,Elizabeth,IL,699,42.3177911,-90.221517
11802,Fremont,IA,699,40.7345943,-95.5924782
11803,Fonda,NY,698,42.9544248,-74.3769163
11804,Armour,SD,698,43.318601,-98.346746
11805,Colfax,IN,698,40.19538485,-86.6690226
11806,Corfu,NY,698,42.9600595,-78.4055767
11807,Polk,PA,698,41.3670014,-79.9292233
11808,Tatum,NM,697,33.2569924,-103.3175664
11809,Boyden,IA,697,43.190935,-96.005804
11810,Fort Jones,CA,697,41.607158,-122.8411662
11811,Matamoras,OH,697,39.5225664,-81.064222
11812,Newborn,GA,697,33.516099,-83.694614
11813,Nicholson,PA,697,41.6261882,-75.78047
11814,Renova,MS,697,33.7787241,-90.7214857
11815,Windfall City,IN,697,40.3626355,-85.95764455
11816,Grantsboro,NC,696,35.1406429,-76.84246
11817,Estherwood,LA,696,30.1807606,-92.4643012
11818,Mohall,ND,696,48.763356,-101.513217
11819,Round Hill,VA,695,39.132723,-77.7686273
11820,Cumby,TX,695,33.1373366,-95.8394083
11821,Dobbins Heights,NC,695,34.9048772,-79.6922771
11822,Karlstad,MN,695,48.5775203,-96.5189577
11823,New Houlka,MS,695,34.0338545,-89.02165574
11824,Walthill,NE,695,42.1483405,-96.488531
11825,Parker,PA,694,41.0958957,-79.6825489
11826,Calumet,MI,694,47.246592,-88.454006
11827,Ririe,ID,694,43.63131,-111.773593
11828,Grandview,IN,693,37.9336626,-86.9811059
11829,Clarks Grove,MN,693,43.7639185,-93.3289552
11830,Hillcrest,TX,693,29.392244,-95.22322344
11831,Hills,MN,692,43.527554,-96.359044
11832,Burke,TX,692,31.2318536,-94.7685411
11833,Coggon,IA,692,42.2808248,-91.5304412
11834,Deerfield,KS,692,37.9797442,-101.1332238
11835,Kenansville,NC,692,34.9623883,-77.9622069
11836,McClure,OH,692,41.3718435,-83.94317243
11837,Sewickley Hills,PA,692,40.5817342,-80.1367249
11838,Wayne Lakes,OH,692,40.0196345,-84.66083584
11839,York Haven,PA,692,40.110137,-76.7134496
11840,Smelterville,ID,691,47.5426994,-116.1815561
11841,Carey,ID,691,43.307683,-113.944752
11842,Millerstown,PA,691,40.5495484,-77.1548695
11843,Courtdale,PA,690,41.2800811,-75.9121418
11844,Lake Andes,SD,690,43.156382,-98.54147
11845,Quitman,AR,690,35.3826422,-92.2150415
11846,Sherrard,IL,690,41.318924,-90.505966
11847,Sharptown,MD,690,38.5426155,-75.719376
11848,Castlewood,SD,690,44.722743,-97.030068
11849,Columbia,AL,690,31.2926927,-85.1117467
11850,Bridger,MT,689,45.2957807,-108.9137544
11851,Hanover,KS,689,39.893892,-96.87947
11852,Cullen,LA,689,32.9690262,-93.4507281
11853,Knightsville,IN,689,39.5253118,-87.0897056
11854,Lakota,ND,689,48.0430537,-98.3443585
11855,Lawrenceville,PA,689,40.467569,-79.9606078
11856,North,SC,689,34.1921466,-82.16142445
11857,Springer,OK,689,34.3145355,-97.1427939
11858,Agua Dulce,TX,688,27.782846,-97.9096856
11859,Brownstown,PA,688,40.1237069,-76.2138423
11860,Hindman,KY,688,37.3359313,-82.9804414
11861,Hollow Rock,TN,688,36.038116,-88.2736553
11862,San Felipe,TX,688,29.7930093,-96.1007929
11863,Sarepta,LA,687,32.8929177,-93.4485059
11864,Altheimer,AR,687,34.3188565,-91.8459762
11865,Alton,MO,687,36.6942252,-91.3993039
11866,Clyde,KS,687,39.591111,-97.398923
11867,Eleva,WI,687,44.5757974,-91.4701576
11868,Tampico,IL,687,41.6324811,-89.7850393
11869,English,IN,687,38.3345045,-86.4641498
11870,Kirtland Hills,OH,687,41.623937,-81.307051
11871,Spencer,OH,687,41.1003323,-82.1232075
11872,Howard,PA,686,41.0142294,-77.6580534
11873,Fremont,WI,686,44.255619,-88.86326213
11874,Cass Lake,MN,685,47.379398,-94.60415
11875,Coleman,FL,685,28.7997644,-82.0703578
11876,Graford,TX,685,32.9376218,-98.2469919
11877,Black Creek,NC,685,35.54086745,-78.70870302
11878,Grafton,IL,685,38.9698503,-90.4314331
11879,Grant Town,WV,685,39.5581383,-80.1817437
11880,Highland Hills,OH,685,41.448387,-81.51901
11881,Ridgeville,IN,685,40.2892107,-85.028857
11882,Sligo,PA,685,41.1081472,-79.491149
11883,Washington,OK,685,35.0589697,-97.4845861
11884,West Lebanon,IN,685,40.2700369,-87.38668
11885,York Springs,PA,685,40.0089827,-77.1155359
11886,Fontanelle,IA,684,41.2897097,-94.561636
11887,Gould,AR,684,33.985221,-91.5612058
11888,Oneida,IL,684,41.0722596,-90.2254003
11889,Savona,NY,684,42.2886844,-77.2183091
11890,Hanna,WY,683,41.8699858,-106.5620727
11891,New Harmony,IN,683,38.129656,-87.9354109
11892,Rockport,AR,683,34.3915941,-92.8149326
11893,Valencia,PA,683,40.674863,-79.988494
11894,Delaware Water Gap,PA,682,40.9845252,-75.1439573
11895,Greenbush,MN,682,48.7001218,-96.1812985
11896,Hot Sulphur Springs,CO,682,40.0758225,-106.1024826
11897,Madison,KS,682,38.1355772,-96.135829
11898,New England,ND,682,46.5391751,-102.8682231
11899,Pisgah,AL,682,34.6809168,-85.8477523
11900,Preston,MD,682,38.7126151,-75.9099361
11901,Victory,NY,682,43.0916195,-73.59074453
11902,Wellston,OK,682,35.6942278,-97.063363
11903,Bainbridge,IN,681,39.7634605,-86.81038567
11904,Elgin,IA,681,42.9574811,-91.6307065
11905,Harmony,IN,681,39.5364433,-87.0723528
11906,South Coffeyville,OK,681,36.9945248,-95.6202552
11907,Battle Creek,IA,680,42.315544,-95.5986135
11908,Beech Mountain,NC,680,36.2090865,-81.88179638
11909,Etna,CA,680,41.456807,-122.894755
11910,Freeport,MN,680,45.66241,-94.6902307
11911,Michie,TN,680,35.0561963,-88.4353222
11912,Moores Hill,IN,680,39.1133883,-85.0880122
11913,Racine,OH,680,38.9711908,-81.9143031
11914,Sedalia,NC,680,36.0673577,-79.6205812
11915,Amity,AR,679,34.2655239,-93.4647448
11916,Avon,IL,679,40.6642065,-90.4348506
11917,Bradford,AR,679,35.4206403,-91.45354701
11918,Farmersville,IL,679,39.4433854,-89.6517619
11919,La Rue,OH,679,40.5764456,-83.3846442
11920,Lake Benton,MN,679,44.261079,-96.287539
11921,Melbourne Village,FL,679,28.0852417,-80.6666423
11922,Merrill,MI,679,43.410101,-84.331059
11923,New Berlin,TX,679,29.4641219,-98.1011187
11924,Walker,IA,679,42.2866572,-91.7807299
11925,Potomac,IL,678,40.305036,-87.8005829
11926,Bancroft,IA,677,43.2927386,-94.2180192
11927,Derby Line,VT,677,45.0053329,-72.0996309
11928,Duncan,AZ,677,32.7151776,-109.1004486
11929,Jennerstown,PA,677,40.1597979,-79.066417
11930,Knoxville,PA,677,40.414041,-79.9923717
11931,Lancaster,MO,677,40.5208627,-92.5279662
11932,Rollingstone,MN,677,44.0977412,-91.8168207
11933,Ryan,OK,677,34.0200965,-97.9575353
11934,Sherman,NY,677,42.159224,-79.595326
11935,Strathmoor Village,KY,677,38.2231261,-85.677739
11936,Gaston,OR,676,45.4362259,-123.1392362
11937,Motley,MN,676,46.3366315,-94.646125
11938,North Chevy Chase,MD,676,39.0023277,-77.0744307
11939,Viola,WI,676,43.5060862,-90.668186
11940,Amanda,OH,675,39.649508,-82.7443367
11941,Beaumont,MS,675,31.1693496,-88.9200444
11942,Bloomsdale,MO,675,38.0094981,-90.2178964
11943,Cecilton,MD,675,39.4042444,-75.8677352
11944,Eads,CO,675,38.4805615,-102.7818629
11945,Stanton,IA,675,40.9816579,-95.1041535
11946,Superior,WI,675,46.66546425,-92.10105352
11947,Turbotville,PA,675,41.1020285,-76.7710716
11948,Wheaton,MO,675,36.7628453,-94.0560413
11949,Dublin,IN,674,39.8122686,-85.2088541
11950,Wainwright,AK,674,70.661009,-159.9873339
11951,Deer Lake,PA,673,40.6250914,-76.0604916
11952,Driscoll,TX,673,27.6717361,-97.7505646
11953,Ellendale,MN,673,43.8728443,-93.3010744
11954,Harleyville,SC,673,33.2146069,-80.4478745
11955,Perry,MO,673,37.7107349,-89.8430248
11956,Richardton,ND,673,46.8838957,-102.3157292
11957,Stratford,IA,673,42.2713655,-93.9271721
11958,Adams,MN,672,43.565067,-92.7185344
11959,Alburnett,IA,672,42.1497255,-91.6180203
11960,Charleston,TN,672,35.2858415,-84.7575018
11961,Coldwater,KS,672,37.2689131,-99.3267808
11962,Connoquenessing,PA,672,40.8178001,-80.0138676
11963,Star Prairie,WI,672,45.1969094,-92.5307537
11964,Stockbridge,WI,672,44.0716558,-88.2989947
11965,Fort Gay,WV,671,38.1161988,-82.5957118
11966,Niederwald,TX,671,30.0043789,-97.7637311
11967,Onaga,KS,671,39.488885,-96.169999
11968,Snow Shoe,PA,671,41.0308914,-77.9494489
11969,Sterling,OK,671,34.7503489,-98.1717131
11970,Albert City,IA,670,42.7819199,-94.9485993
11971,La Moille,IL,670,41.5317006,-89.2798104
11972,Oak Grove,TX,670,32.5351369,-96.3194253
11973,Ochlocknee,GA,670,30.9737997,-84.0529518
11974,Olin,IA,670,41.9979885,-91.1420071
11975,Rushville,NY,670,42.7600665,-77.226367
11976,Wartrace,TN,670,35.527565,-86.3336445
11977,Middleburg,VA,669,38.9690189,-77.7355056
11978,Scio,OH,669,40.3958988,-81.0848211
11979,Spring Valley,KY,669,38.297014,-85.61135
11980,Addison,AL,668,34.2023243,-87.1814012
11981,Alpha,IL,668,41.1917031,-90.3801274
11982,Kenefick,TX,668,30.1091033,-94.8582582
11983,Lott,TX,668,31.2061063,-97.0326706
11984,Onida,SD,668,44.7056399,-100.0654723
11985,Pennsbury Village,PA,668,40.4281246,-80.1006113
11986,Virgin,UT,668,37.201902,-113.1878542
11987,Golinda,TX,667,31.3752723,-97.079256
11988,Leon,KS,667,37.6902964,-96.7822508
11989,Middleton,TN,667,35.0645319,-88.8908918
11990,Nuangola,PA,667,41.1550825,-75.978256
11991,Rock Creek,OH,667,41.660333,-80.860644
11992,Canyon City,OR,666,44.3895995,-118.9502315
11993,Chevy Chase Section Five,MD,666,38.9842172,-77.074449
11994,Dongola,IL,666,37.3611615,-89.1659117
11995,Lacona,NY,666,43.64460075,-76.06503823
11996,Muir,MI,666,42.9958661,-84.9425013
11997,Mullan,ID,666,47.4702078,-115.8018253
11998,New Florence,PA,666,40.3803492,-79.075308
11999,Seneca Gardens,KY,666,38.2289595,-85.6774612
12000,Solon Springs,WI,666,46.3532743,-91.8224113
12001,Tekonsha,MI,666,42.0933791,-84.9858051
12002,Whitewater,KS,666,37.9647365,-97.1475347
12003,Danielsville,GA,665,34.1242771,-83.2212629
12004,Hatley,WI,665,44.8874704,-89.3387272
12005,Kingstown,NC,665,35.3512389,-81.612316
12006,La Belle,MO,665,40.1169859,-91.9126711
12007,La Prairie,MN,665,47.228276,-93.489102
12008,Midvale,OH,665,40.4378434,-81.3731675
12009,Amherst,TX,664,34.0130469,-102.4138417
12010,Copenhagen,NY,664,43.893439,-75.673828
12011,Cordova,IL,664,41.6803099,-90.319018
12012,Francis Creek,WI,664,44.199439,-87.7214755
12013,Gates,TN,664,35.8384082,-89.4061836
12014,New Hope,TX,664,33.2101158,-96.5652671
12015,Pilot Grove,MO,664,38.874744,-92.9115825
12016,Windsor,IL,664,41.2022584,-90.4423521
12017,Auburn,PA,663,40.5984249,-76.0932721
12018,Murray,IA,663,41.0416603,-93.9493915
12019,Pleasant Hope,MO,663,37.463098,-93.2726904
12020,Point Blank,TX,663,30.7434,-95.21612289
12021,South Webster,OH,663,38.8134097,-82.7268333
12022,Leighton,AL,662,34.6985885,-87.52907202
12023,Altus,AR,662,35.4461965,-93.7624172
12024,Hayden Lake,ID,662,47.7587944,-116.7568579
12025,Kansas,IL,662,39.5528129,-87.9394779
12026,Parkway,MO,662,38.3381069,-90.9698618
12027,Port Austin,MI,662,44.0462652,-82.9936835
12028,Port Vincent,LA,662,30.3344544,-90.8447491
12029,Reardan,WA,662,47.671362,-117.8790512
12030,War,WV,662,37.3012246,-81.6909425
12031,Watson,IL,662,39.0253213,-88.5697716
12032,St. Leon,IN,661,39.2919974,-84.9580121
12033,Hillman,MI,661,45.059177,-83.901106
12034,West Union,WV,661,39.2965049,-80.7771097
12035,Bradford,IL,660,41.1774952,-89.6578789
12036,Chippewa Lake,OH,660,41.0697771,-81.9009726
12037,Deer Creek,IL,660,40.6298648,-89.3323928
12038,Elmwood,NE,660,40.8447737,-96.2920245
12039,Kirkwood,IL,660,40.8658717,-90.7484704
12040,Lakewood Village,TX,660,33.1426201,-96.9694509
12041,Monroe,OR,660,44.3144375,-123.2974767
12042,New Florence,MO,660,38.9103198,-91.4482167
12043,Selby,SD,660,45.506379,-100.032066
12044,Steele,ND,660,47.4413054,-97.7450372
12045,White,GA,660,34.2828722,-84.7452138
12046,Adena,OH,660,40.2177815,-80.87293616
12047,Baileyton,AL,660,34.2658,-86.60434597
12048,Bloomdale,OH,659,41.17261,-83.55431
12049,Triadelphia,WV,659,40.0525734,-80.6284097
12050,Agency,MO,658,39.644718,-94.7399611
12051,Arapaho,OK,658,35.5778272,-98.9645311
12052,Brooksville,KY,658,38.6825719,-84.0657632
12053,Eureka,UT,658,39.9541166,-112.1202235
12054,Pilot Knob,MO,658,37.6211611,-90.6404007
12055,Science Hill,KY,658,37.1770222,-84.6357766
12056,St. Florian,AL,658,34.863213,-87.60843952
12057,Udall,KS,658,37.3875221,-97.1142063
12058,Findlay,IL,657,39.5225372,-88.7536817
12059,Kotlik,AK,657,63.029912,-163.5551512
12060,Mounds,IL,657,37.1142176,-89.197853
12061,Pe Ell,WA,657,46.571414,-123.2968442
12062,Valley Brook,OK,657,35.4024489,-97.4812529
12063,Valleyview,OH,657,39.96487625,-83.07291773
12064,Firth,NE,656,40.532789,-96.606415
12065,Canon,GA,656,34.3462158,-83.1098717
12066,Mountain City,TX,656,30.0381161,-97.8909148
12067,Ottertail,MN,656,46.425516,-95.5572643
12068,Sunset Valley,TX,656,30.2258039,-97.8149651
12069,Surfside Beach,TX,656,28.9444142,-95.2888257
12070,Toksook Bay,AK,656,60.4980385,-165.1248669
12071,Waterville,KS,656,39.691112,-96.747519
12072,Ariton,AL,655,31.6001655,-85.7188298
12073,Clear Lake,MN,655,45.4449657,-93.9988708
12074,Knoxville,AR,655,35.3820285,-93.3643479
12075,Marine on St. Croix,MN,655,45.19730805,-92.78060791
12076,Mechanicsburg,IL,655,39.8094911,-89.3973121
12077,Portal,GA,655,32.5362469,-81.93031664
12078,Pretty Prairie,KS,655,37.7800136,-98.0197792
12079,Dalzell,IL,654,41.3578126,-89.176196
12080,Dexter,GA,654,32.4323909,-83.0612597
12081,Golden City,MO,654,37.3931054,-94.0938304
12082,Jefferson,PA,654,39.817332,-76.8417166
12083,McLean,TX,654,35.2325495,-100.5998558
12084,New Straitsville,OH,654,39.577847,-82.2376489
12085,Scooba,MS,654,32.8290581,-88.4767398
12086,Barlow,KY,653,37.0517194,-89.0467346
12087,Barnegat Light,NJ,653,39.7576202,-74.1062466
12088,Croghan,NY,653,43.895913,-75.392647
12089,Highmore,SD,653,44.521373,-99.441501
12090,Kuttawa,KY,653,37.0589425,-88.1325257
12091,Cedarville,IL,652,42.3759906,-89.6331674
12092,Elberfeld,IN,652,38.1597668,-87.4483482
12093,Hymera,IN,652,39.1864304,-87.3016833
12094,Iron Mountain Lake,MO,652,37.6891423,-90.6186292
12095,Minnesota Lake,MN,652,43.8424402,-93.8323837
12096,Noorvik,AK,652,66.83064,-161.0390261
12097,Wickliffe,KY,652,36.9647458,-89.0893387
12098,Mound City,KS,651,38.142773,-94.8127444
12099,Central Valley,UT,651,38.7038587,-112.0988148
12100,Flovilla,GA,651,33.253734,-83.8985171
12101,Friendship,WI,651,43.9705262,-89.816793
12102,Haviland,KS,651,37.6194626,-99.1064954
12103,Loreauville,LA,651,30.0565906,-91.7370595
12104,Marble Cliff,OH,651,39.9867306,-83.0615745
12105,Potosi,WI,651,42.6895651,-90.7122426
12106,Scranton,KS,651,38.7816717,-95.7385956
12107,Silverton,CO,651,37.8102945,-107.6656494
12108,Taylortown,NC,651,35.2076564,-79.4858653
12109,Doyline,LA,650,32.5357073,-93.4110049
12110,Felicity,OH,650,38.8389576,-84.096321
12111,Buffalo Lake,MN,650,44.7371841,-94.6169333
12112,Clarissa,MN,649,46.1302414,-94.9486356
12113,Derby Center,VT,649,44.947407,-72.1339088
12114,Toledo,WA,649,46.4401007,-122.8467555
12115,Caseville,MI,648,43.941125,-83.271347
12116,Cleveland,MO,648,38.6791771,-94.593566
12117,Colbert,GA,648,34.0378903,-83.2126517
12118,Golconda,IL,648,37.3672744,-88.4864316
12119,Antonito,CO,647,37.074476,-106.0086354
12120,Berlin Heights,OH,647,41.3253278,-82.4932261
12121,Ferrelview,MO,647,39.3128277,-94.6662561
12122,Micanopy,FL,647,29.5045307,-82.27959
12123,Oriskany Falls,NY,647,42.9392363,-75.4610076
12124,St. Charles,IA,647,41.288366,-93.8072107
12125,Tickfaw,LA,647,30.5774119,-90.4831456
12126,Unionville,NY,647,41.3018536,-74.5618147
12127,Maple Hill,KS,646,39.084722,-96.028047
12128,Ridgeway,WI,646,42.9998454,-89.9925395
12129,Taconite,MN,646,47.312718,-93.38215
12130,Wickes,AR,646,34.3031655,-94.3382652
12131,Camp Douglas,WI,645,43.9226641,-90.2711682
12132,Danville,WV,645,38.0809337,-81.8340123
12133,Hershey,NE,645,41.1586455,-101.0023673
12134,Lawtey,FL,645,30.0441284,-82.0717733
12135,Rocky Ripple,IN,645,39.848097,-86.1724881
12136,Saybrook,IL,645,40.4267005,-88.5261711
12137,Shoals,IN,645,38.6664402,-86.7911096
12138,Silver Cliff,CO,645,38.1352969,-105.4464545
12139,Wagener,SC,645,33.6523712,-81.3612142
12140,Sandy Hook,KY,644,38.0864739,-83.1262839
12141,Mineral City,OH,644,40.6011734,-81.3612236
12142,Misenheimer,NC,644,35.4848625,-80.2883904
12143,South New Castle,PA,644,40.9766532,-80.3486393
12144,Sullivan,WI,644,43.0127852,-88.5881562
12145,Upper Marlboro,MD,644,38.8139804,-76.7575894
12146,West City,IL,644,37.9939386,-88.9350692
12147,Aroma Park,IL,643,41.0800105,-87.8093095
12148,Canistota,SD,643,43.597758,-97.290617
12149,Dexter,IA,643,41.5165588,-94.2282377
12150,Kanawha,IA,643,42.9376255,-93.7929922
12151,Alda,NE,643,40.8701915,-98.4674217
12152,Ohio City,OH,643,41.4843896,-81.7124037
12153,Sandy Lake,PA,643,41.3486674,-80.0822822
12154,Viburnum,MO,643,37.7153239,-91.1351341
12155,Walkerville,MT,643,46.030064,-112.535223
12156,Winona,TX,643,32.4905867,-95.1668934
12157,Vader,WA,642,46.4039185,-122.957337
12158,Gustavus,AK,642,58.4128377,-135.7375654
12159,Moravia,IA,642,40.8908444,-92.8151962
12160,Morley,MO,642,37.0436608,-89.6103611
12161,Simonton,TX,642,29.6792303,-95.9768549
12162,Walnut Grove,MO,642,37.4111556,-93.5496448
12163,Big Run,PA,641,40.9670078,-78.8783657
12164,Brooklyn,IL,641,38.657181,-90.1670585
12165,Brownsdale,MN,641,43.7402404,-92.8693543
12166,Green Mountain Falls,CO,641,38.9339225,-105.0266943
12167,Maplesville,AL,641,32.78474875,-86.87612658
12168,Stratton,CO,641,38.7477661,-105.1499801
12169,Westover Hills,TX,641,32.7448522,-97.4136301
12170,Scranton,SC,640,33.9176621,-79.7439557
12171,Golden,IL,640,40.1092135,-91.0176357
12172,Greendale,MO,640,38.6953291,-90.31317
12173,Mott,ND,640,46.3726819,-102.3264905
12174,Livingston,WI,640,42.8999924,-90.4309595
12175,Tuxedo Park,NY,640,41.20088,-74.20499762
12176,Greensburg,LA,639,30.8307379,-90.6717642
12177,Newman Grove,NE,639,41.7467247,-97.7767323
12178,Oldenburg,IN,639,39.339773,-85.2044063
12179,Wade,NC,639,35.1629419,-78.7361323
12180,Yatesville,PA,639,41.3034138,-75.7865824
12181,Pineville,WV,638,37.5834814,-81.5379149
12182,Crofton,KY,638,37.0478218,-87.4850022
12183,Coffeen,IL,638,39.0892128,-89.3906379
12184,Weiner,AR,638,35.6204223,-90.900787
12185,Poplar,WI,637,46.5838289,-91.7990773
12186,Seymour,IA,637,40.6825095,-93.1210405
12187,Echo,OR,637,45.7419049,-119.1948348
12188,Jarratt,VA,637,36.8161905,-77.47244469
12189,Annetta South,TX,637,32.67947115,-97.66746335
12190,Bardwell,TX,637,32.2690354,-96.6961027
12191,Dufur,OR,637,45.4531081,-121.1302238
12192,Garden City,UT,636,41.946878,-111.393539
12193,Ashmore,IL,636,39.5330909,-88.0222582
12194,Cole,OK,636,35.1022899,-97.5728127
12195,Elnora,IN,636,38.8783801,-87.0858431
12196,Frost,TX,636,32.0801526,-96.8066612
12197,Imboden,AR,636,36.2025683,-91.1745727
12198,Ozawkie,KS,636,39.2333317,-95.4669194
12199,Peru,NE,636,40.481446,-95.730792
