rank,city,state,population,latitude,longitude
7160,Vilonia,AR,2112,35.083975,-92.2079277
7161,Schofield,WI,2111,44.9096907,-89.6045659
7162,St. Matthews,SC,2109,33.664876,-80.7778681
7163,Marion,KS,2109,38.3734544,-97.1305937
7164,Watkinsville,GA,2107,33.8628959,-83.4087709
7165,Warrenton,GA,2107,33.4070837,-82.6620781
7166,Bay Springs,MS,2106,31.9790425,-89.2872843
7167,Perry,MI,2106,42.8264205,-84.2194127
7168,Seneca,KS,2106,39.834165,-96.064168
7169,Camden,DE,2103,39.1134458,-75.5418687
7170,North Belle Vernon,PA,2102,40.1292391,-79.8681023
7171,Winfield,IN,2101,41.4053145,-87.2753119
7172,Marlette,MI,2101,43.326969,-83.08022
7173,West Carthage,NY,2100,43.9735395,-75.61931473
7174,Constantine,MI,2100,41.8411603,-85.6686026
7175,Catlin,IL,2099,40.0650363,-87.7019675
7176,Dublin,PA,2099,40.3715883,-75.2016245
7177,Huntington,TX,2099,31.2776873,-94.576594
7178,Westernport,MD,2099,39.4854732,-79.0446881
7179,Sumner,IA,2098,42.8488865,-92.0970758
7180,Hartshorne,OK,2098,34.8450984,-95.5574811
7181,Rangely,CO,2098,40.0874759,-108.8048292
7182,L'Anse,MI,2097,46.756599,-88.452909
7183,Pima,AZ,2097,32.1112624,-111.6546163
7184,Varnville,SC,2096,32.8504445,-81.0792722
7185,Warsaw,MO,2096,38.2410861,-93.3819998
7186,Lathrop,MO,2096,39.5480128,-94.3309224
7187,Malta,MT,2095,48.3596948,-107.8726879
7188,Salem,WV,2094,39.2828653,-80.5589856
7189,Hypoluxo,FL,2094,26.5665166,-80.0535271
7190,Eatonville,WA,2093,46.8682516,-122.270068
7191,Flowery Branch,GA,2093,34.1851017,-83.9251809
7192,Leavenworth,WA,2092,47.5969138,-120.6610816
7193,McCall,ID,2092,44.911006,-116.0987364
7194,Nibley,UT,2091,41.6745591,-111.8331194
7195,Hillsboro,MO,2090,38.2322766,-90.5629034
7196,Krebs,OK,2089,34.9278748,-95.7158221
7197,Magnolia,MS,2088,31.1432328,-90.4587081
7198,Pineville,KY,2087,36.7620301,-83.6949176
7199,Maple Plain,MN,2087,45.0071851,-93.6557945
7200,Mound Bayou,MS,2086,33.8781674,-90.7273204
7201,Lexington,OK,2086,35.0147945,-97.3355835
7202,West Fork,AR,2086,35.9242477,-94.1885387
7203,Shannon Hills,AR,2086,34.6200931,-92.3954325
7204,Langdon,ND,2085,48.7605902,-98.3678245
7205,Shiner,TX,2085,29.429978,-97.1717981
7206,Caney,KS,2085,37.0114608,-95.9352584
7207,Bruce,MS,2085,33.9899785,-89.34542647
7208,Chiefland,FL,2085,29.4749586,-82.8591997
7209,Stevenson,AL,2084,34.8686934,-85.83942
7210,Mountain Lake,MN,2083,43.9392996,-94.9309224
7211,Manchester,OH,2083,38.6881293,-83.6093611
7212,Loris,SC,2082,34.0562812,-78.8903044
7213,Wadley,GA,2082,32.8668223,-82.4040162
7214,Hoyt Lakes,MN,2081,47.519647,-92.138507
7215,Kirbyville,TX,2080,30.6604815,-93.8926809
7216,Manchester,KY,2079,37.1537007,-83.7618641
7217,Slater,MO,2079,39.2180805,-93.0690852
7218,Mount Sterling,IL,2078,39.9872707,-90.763463
7219,Steeleville,IL,2077,38.007273,-89.6584326
7220,Statham,GA,2077,33.9654884,-83.5964913
7221,Dillsburg,PA,2077,40.1109413,-77.0358059
7222,Wakefield,MI,2077,46.476545,-89.941003
7223,Dry Ridge,KY,2076,38.6820123,-84.5899426
7224,Slayton,MN,2076,43.987742,-95.755846
7225,Whispering Pines,NC,2075,35.2557123,-79.3722503
7226,Ocean Gate,NJ,2075,39.9267851,-74.1337496
7227,Hertford,NC,2074,36.190158,-76.4660519
7228,Mosheim,TN,2072,36.1895439,-82.9584902
7229,St. George,SC,2072,33.1859958,-80.5756534
7230,Arcanum,OH,2072,39.9900504,-84.553286
7231,Carbon Hill,AL,2070,33.8917742,-87.5261236
7232,Waskom,TX,2069,32.4787645,-94.0596305
7233,Samson,AL,2069,31.1129539,-86.0460518
7234,Bennett,CO,2068,40.6437133,-105.5630369
7235,Brandenburg,KY,2067,37.9989592,-86.1694143
7236,Pottsville,AR,2067,35.2481394,-93.049061
7237,Falmouth,KY,2067,38.6767366,-84.3304592
7238,Gold Bar,WA,2067,47.8540432,-121.6932029
7239,Yale,MI,2066,43.130026,-82.798263
7240,Avilla,IN,2065,41.3658823,-85.2388673
7241,New Chicago,IN,2064,41.5583701,-87.2744806
7242,Richmond,UT,2063,41.9227056,-111.8135571
7243,Standish,MI,2063,43.983076,-83.95888
7244,Santa Claus,IN,2062,38.1231365,-86.91538192
7245,Harlan,KY,2062,36.8431441,-83.321848
7246,Spring Grove,PA,2062,39.8745437,-76.8658078
7247,Silver Bay,MN,2062,47.2942968,-91.2573708
7248,Louisville,TN,2061,35.8217479,-84.0479643
7249,Limon,CO,2061,39.2648545,-103.693123
7250,Bridgeport,WA,2060,48.0081999,-119.671164
7251,Gervais,OR,2060,45.1084663,-122.8978937
7252,Elsberry,MO,2060,39.1667151,-90.7809598
7253,Gray,GA,2058,33.0095802,-83.5337816
7254,New Castle,CO,2057,39.5809975,-107.5293028
7255,St. Croix Falls,WI,2057,45.4104918,-92.6445824
7256,Bushnell,FL,2056,28.6644827,-82.1117399
7257,Cleveland,GA,2056,34.5972449,-83.7633058
7258,Memphis,MO,2056,40.4578119,-92.1712924
7259,Minneapolis,KS,2055,39.121945,-97.706703
7260,Chouteau,OK,2055,36.1859301,-95.3430239
7261,Swedesboro,NJ,2055,39.7476136,-75.3104654
7262,Liberty,IN,2054,39.6356048,-84.931071
7263,Lennox,SD,2054,43.354148,-96.891995
7264,Farmer City,IL,2053,40.2433676,-88.6425668
7265,Slocomb,AL,2052,31.1082335,-85.594378
7266,Seneca,IL,2052,41.3107161,-88.6090863
7267,Lake Lotawana,MO,2050,38.92511675,-94.24936371
7268,Arlington,MN,2050,44.6082967,-94.0805278
7269,Greenport,NY,2050,41.1034234,-72.3592777
7270,Westby,WI,2049,43.6569157,-90.8542977
7271,Chevy Chase Village,MD,2049,38.9707557,-77.0776069
7272,Shepherd,TX,2049,30.4979813,-94.9966006
7273,Britt,IA,2049,43.0975564,-93.8015588
7274,Hennessey,OK,2048,36.1098677,-97.898657
7275,Northwood,IA,2047,43.4441245,-93.2210371
7276,Nicholls,GA,2047,31.5174219,-82.6348602
7277,Sturgis,KY,2046,37.5467136,-87.983914
7278,Lockney,TX,2046,34.1245183,-101.4415521
7279,St. Marys,WV,2045,39.391742,-81.2051132
7280,Plentywood,MT,2045,48.77475,-104.562458
7281,Tontitown,AR,2045,36.1618301,-94.23962038
7282,Unionville,MO,2045,40.4769606,-93.0032615
7283,Cottleville,MO,2044,38.7492328,-90.6512977
7284,Mitchellville,IA,2043,41.6686,-93.357709
7285,Raymond,MS,2043,32.2592783,-90.4225951
7286,Lake Delton,WI,2043,43.601091,-89.7937358
7287,Leslie,MI,2042,42.4511723,-84.4319386
7288,Fort Pierre,SD,2042,44.35352,-100.373824
7289,Walnutport,PA,2041,40.7542619,-75.5987971
7290,Superior,NE,2041,40.020847,-98.070044
7291,Huntsville,AR,2039,36.0884253,-93.7375258
7292,Sardis,MS,2039,34.4370511,-89.9159227
7293,Everson,WA,2038,48.9116135,-122.3584616
7294,Robesonia,PA,2038,40.3517591,-76.134389
7295,Spruce Pine,NC,2035,35.9147787,-82.066411
7296,Hopewell,NJ,2035,40.3892726,-74.7618285
7297,Quitman,TX,2033,32.7957722,-95.4518285
7298,Marks,MS,2032,34.2565001,-90.2720375
7299,Tullytown,PA,2031,40.1392766,-74.8146076
7300,Aitkin,MN,2030,46.5714822,-93.3847595
7301,Clayton,GA,2030,34.8781479,-83.4009933
7302,Ogden,IA,2030,42.0391745,-94.0309959
7303,Leachville,AR,2028,35.9359051,-90.257876
7304,Cooperstown,NY,2027,42.7006303,-74.924321
7305,Krum,TX,2026,33.2618362,-97.2374668
7306,Coal Grove,OH,2026,38.5034142,-82.6471057
7307,Berrien Springs,MI,2026,41.9464336,-86.3388965
7308,Hebron,OH,2026,39.9617305,-82.4912676
7309,Tusculum,TN,2025,36.176627,-82.74626997
7310,Woodville,OH,2025,41.4514405,-83.3657601
7311,Tremont,IL,2025,40.5275392,-89.4925979
7312,Center Point,IA,2023,42.1908265,-91.7851772
7313,Denmark,WI,2023,44.3479362,-87.8269868
7314,Union,MS,2022,32.5715272,-89.1214478
7315,Arcade,NY,2021,42.5339513,-78.4230737
7316,Seven Fields,PA,2020,40.6846423,-80.0615292
7317,Prophetstown,IL,2020,41.6714198,-89.9362249
7318,Gold Beach,OR,2020,42.4074459,-124.4217418
7319,Jasper,FL,2019,30.5182727,-82.94819
7320,Inman,SC,2019,35.0470617,-82.0901088
7321,Leetonia,OH,2019,40.8772816,-80.7553556
7322,Star Valley,AZ,2019,34.261223,-111.2383618
7323,Jefferson,TX,2018,29.834772,-94.1704496
7324,Lexington,MS,2017,33.1131834,-90.0531408
7325,Atlantis,FL,2017,26.5909025,-80.1008762
7326,Gambier,OH,2016,40.375643,-82.3970994
7327,Timberville,VA,2016,38.6390069,-78.7739112
7328,Patton,PA,2016,40.6339561,-78.6503006
7329,Coeburn,VA,2016,36.9439917,-82.4640401
7330,Friday Harbor,WA,2016,48.5342662,-123.0171242
7331,Morrisville,VT,2016,44.5616154,-72.5981251
7332,Waldport,OR,2015,44.4270215,-124.0672101
7333,Nettleton,MS,2015,34.089803,-88.6223964
7334,White Pine,TN,2015,36.1075936,-83.2868328
7335,Weedsport,NY,2014,43.048677,-76.5627197
7336,Brusly,LA,2014,30.3943588,-91.2537199
7337,Louisa,KY,2013,38.1142544,-82.6032119
7338,St. Pauls,NC,2012,34.8070226,-78.9707787
7339,Bellwood,PA,2012,40.6005692,-78.3326769
7340,Wrightstown,WI,2012,44.3310901,-88.1684289
7341,Helper,UT,2011,39.6841305,-110.854605
7342,Pecatonica,IL,2011,42.3138917,-89.3593778
7343,Shamrock,TX,2010,35.2142167,-100.2490075
7344,St. Paris,OH,2009,40.124351,-83.95778966
7345,Dravosburg,PA,2009,40.3506251,-79.8861602
7346,Evans City,PA,2007,40.7692321,-80.062838
7347,Auburn,MI,2007,42.310407,-83.302175
7348,Rector,AR,2007,36.2631185,-90.2926008
7349,Plainville,KS,2007,39.234732,-99.298156
7350,Wautoma,WI,2006,44.0746995,-89.287897
7351,Malone,FL,2006,30.9576862,-85.1621527
7352,Mead,CO,2005,40.20279275,-104.975862
7353,Jal,NM,2005,32.112125,-103.1934615
7354,Merrionette Park,IL,2003,41.681037,-87.7009693
7355,Beresford,SD,2003,43.080545,-96.773655
7356,Tawas City,MI,2002,44.269461,-83.514697
7357,Quarryville,PA,2001,39.897047,-76.1635655
7358,Piedmont,MO,2001,37.154497,-90.6956872
7359,Smackover,AR,2001,33.3648455,-92.7248822
7360,Humboldt,KS,1999,37.8105961,-95.4369264
7361,Anderson,MO,1998,36.650627,-94.44355
7362,Gila Bend,AZ,1998,32.9478267,-112.7168239
7363,Rio Hondo,TX,1998,26.2353516,-97.5819319
7364,Italy,TX,1998,32.1840381,-96.8847194
7365,Creola,AL,1998,30.8918509,-88.0397213
7366,Lake City,AR,1997,35.8178347,-90.4352475
7367,East Dubuque,IL,1997,42.4922253,-90.6429054
7368,Coalgate,OK,1996,34.5381481,-96.2186092
7369,Clinton,LA,1996,30.861536,-91.0145905
7370,Genoa City,WI,1993,42.4983517,-88.3281487
7371,Judsonia,AR,1993,35.270085,-91.6398575
7372,Houston,MO,1993,37.3261588,-91.955988
7373,Bull Shoals,AR,1993,36.383956,-92.5815527
7374,Lookout Mountain,TN,1992,34.9942422,-85.3494027
7375,Goliad,TX,1992,28.6467776,-97.4379552
7376,Roanoke,IL,1992,40.7961465,-89.1973042
7377,Trion,GA,1991,34.5502739,-85.31242418
7378,Holcomb,KS,1991,37.9861353,-100.989333
7379,Braddock Hills,PA,1990,40.4172912,-79.8650491
7380,Stratford,TX,1990,36.3361403,-102.0721191
7381,South Zanesville,OH,1990,39.9019815,-82.01887726
7382,Hinckley,IL,1990,41.7689183,-88.640913
7383,Lovelock,NV,1989,40.1847417,-118.47377
7384,Galesburg,MI,1989,42.2886529,-85.418056
7385,Stanfield,OR,1988,45.7804098,-119.2172351
7386,East Washington,PA,1988,40.1736822,-80.23756
7387,Atlantic Beach,NY,1987,40.5886547,-73.7288791
7388,Adamsville,TN,1987,35.2697415,-88.39044384
7389,Langhorne,PA,1986,40.1745538,-74.9226665
7390,Cold Spring,NY,1986,41.4200938,-73.9545831
7391,Carthage,NC,1986,35.345802,-79.4170543
7392,Edgewood,IN,1986,40.1033743,-85.7341437
7393,Centreville,MD,1985,39.0420588,-76.0674344
7394,Edgewood,NM,1985,35.0614358,-106.1914141
7395,Laurel Park,NC,1985,35.75718895,-78.82666365
7396,Oberlin,KS,1984,39.818338,-100.528201
7397,Harlem,GA,1984,33.4145834,-82.3126237
7398,Pardeeville,WI,1984,43.5377608,-89.3001174
7399,Williamsport,IN,1983,40.2883704,-87.2938999
7400,Guttenberg,IA,1983,42.7858231,-91.0995735
7401,New Athens,IL,1982,38.3264383,-89.8770468
7402,Sebewaing,MI,1981,43.71211155,-83.41119244
7403,Oakes,ND,1981,46.138579,-98.090379
7404,Panorama Village,TX,1980,30.3810404,-95.4935526
7405,Salado,TX,1979,30.9468791,-97.5371631
7406,Harvey,ND,1978,47.769723,-99.935404
7407,Elkton,KY,1978,36.8100425,-87.1541675
7408,Glouster,OH,1977,39.503126,-82.0845892
7409,Weimar,TX,1976,29.7030098,-96.7805399
7410,Durand,WI,1976,44.6263543,-91.965726
7411,North Judson,IN,1975,41.2157904,-86.777617
7412,Lacon,IL,1975,41.0247583,-89.4112007
7413,Springerville,AZ,1974,34.1340599,-109.2860081
7414,Cascade,IA,1974,42.2984881,-91.0142226
7415,Deerfield,WI,1973,43.0519434,-89.0756675
7416,Haskell,OK,1972,35.8203784,-95.674149
7417,Imperial,NE,1972,40.5170211,-101.6430784
7418,Leon,IA,1971,40.7403444,-93.7464099
7419,Custer,SD,1971,43.6726477,-103.5101597
7420,Clarendon,TX,1971,34.9359346,-100.8905829
7421,Rockwell,NC,1971,35.5512508,-80.4064485
7422,Belhaven,NC,1970,35.5401653,-76.6229874
7423,Folsom,NJ,1970,39.6020608,-74.8426653
7424,Vale,OR,1969,43.982063,-117.2384564
7425,Stockton,MO,1969,37.6989279,-93.796044
7426,Milan,MO,1969,40.202346,-93.125267
7427,Reform,AL,1968,33.378451,-88.0153008
7428,Abita Springs,LA,1968,30.4785257,-90.0375755
7429,Cimarron,KS,1968,37.8066881,-100.3482
7430,Good Hope,AL,1968,34.114497,-86.86603306
7431,Laurel Springs,NJ,1967,39.8201141,-75.0062788
7432,Lexington,IL,1966,40.6414237,-88.7834001
7433,Phelps,NY,1966,44.1568609,-73.9214754
7434,Crandon,WI,1964,45.571907,-88.902892
7435,Hull,IA,1963,43.188586,-96.133641
7436,Mabton,WA,1963,46.212021,-119.99752
7437,Ashland,AL,1963,33.2737256,-85.8360741
7438,Walden,TN,1962,35.1647933,-85.3013483
7439,Horton,KS,1961,39.6597257,-95.5253708
7440,Polkton,NC,1961,35.0076546,-80.2008947
7441,Monticello,UT,1961,37.8750565,-109.3403148
7442,Fredonia,WI,1960,43.4705105,-87.9470232
7443,Leonard,TX,1960,33.3835463,-96.2444966
7444,Caldwell,OH,1959,39.7478508,-81.5165127
7445,Belmont,MS,1959,31.5687743,-88.4839129
7446,Garland,UT,1958,41.7410387,-112.1616194
7447,Nisswa,MN,1957,46.5205224,-94.288609
7448,Freeport,PA,1957,40.6739543,-79.6847703
7449,Abbotsford,WI,1957,44.946356,-90.315969
7450,Troup,TX,1956,32.144985,-95.1214981
7451,Pocahontas,IA,1956,42.7262681,-94.6477383
7452,Grayling,MI,1956,44.661517,-84.714637
7453,Warson Woods,MO,1956,38.6072747,-90.3834507
7454,Clarendon,AR,1954,34.6944729,-91.3077703
7455,Luxemburg,WI,1953,44.5382702,-87.703936
7456,Pomeroy,OH,1953,39.0280514,-82.0342217
7457,Youngstown,NY,1953,43.2474804,-79.0501083
7458,Florala,AL,1953,31.00518,-86.3280018
7459,Bangor,MI,1952,42.3125356,-86.1130794
7460,Bowdon,GA,1952,33.5378885,-85.2532818
7461,Conyngham,PA,1951,40.9920285,-76.0565946
7462,Sewall's Point,FL,1951,27.1994926,-80.2022684
7463,Cave City,AR,1951,35.9469741,-91.5511429
7464,WaKeeney,KS,1951,39.025008,-99.879566
7465,Mayville,ND,1951,47.4988198,-97.3260335
7466,Trenton,GA,1950,34.8720222,-85.50913
7467,Hart,MI,1950,43.698341,-86.363965
7468,White Castle,LA,1949,30.1699194,-91.1470487
7469,Clinton,NY,1948,43.0484029,-75.3785034
7470,Jonesboro,IN,1947,40.4797623,-85.6277537
7471,Topton,PA,1947,40.5034284,-75.7013027
7472,Sunray,TX,1947,36.0167027,-101.824616
7473,Mount Vernon,GA,1946,32.1785145,-82.5945783
7474,Lambert,MS,1946,34.2017783,-90.2834261
7475,Bloomfield,MO,1946,36.8858853,-89.9292572
7476,Alamo,GA,1944,32.1470055,-82.778019
7477,Blooming Prairie,MN,1944,43.8668066,-93.0552513
7478,Eldorado,TX,1944,30.8601112,-100.5991425
7479,Webster,SD,1943,45.33218,-97.520089
7480,Tylertown,MS,1942,31.1160119,-90.1420331
7481,Port Edwards,WI,1942,44.3507979,-89.8654036
7482,Romney,WV,1942,39.3419698,-78.7564522
7483,Shelbina,MO,1941,39.6939275,-92.0429502
7484,Lake Butler,FL,1941,30.0227391,-82.3395574
7485,Pine Beach,NJ,1941,39.9359515,-74.1709735
7486,Butler,AL,1939,32.0895908,-88.2219652
7487,Ben Avon,PA,1938,40.5081241,-80.0831114
7488,Santa Clara,NM,1938,32.7795235,-108.1503176
7489,Elmwood,IL,1938,40.7778151,-89.9665017
7490,Stockton,IL,1938,42.3497355,-90.0067917
7491,Laurel Hollow,NY,1938,40.8567653,-73.4695665
7492,Newport,WA,1938,44.8734744,-93.0003862
7493,Springfield,GA,1938,32.3724131,-81.3114988
7494,Montgomery,WV,1937,38.1803833,-81.3284452
7495,Moweaqua,IL,1937,39.6247614,-89.0189684
7496,French Lick,IN,1937,38.5502547,-86.6199659
7497,West Branch,MI,1937,44.276408,-84.238613
7498,Albion,IL,1936,38.3775484,-88.0561465
7499,Stewart Manor,NY,1935,40.719235,-73.6888163
7500,Elida,OH,1934,40.7886618,-84.203839
7501,Lykens,PA,1933,40.5667527,-76.700522
7502,Union,OR,1933,45.2095159,-117.8653691
7503,Colquitt,GA,1933,31.171599,-84.73377762
7504,Lyman,WY,1933,41.327367,-110.292835
7505,Albany,MO,1932,40.2486069,-94.331068
7506,Ninety Six,SC,1932,34.1751267,-82.024007
7507,Catlettsburg,KY,1932,38.4048042,-82.6004369
7508,Parchment,MI,1932,42.3280952,-85.5697296
7509,Idaho Springs,CO,1931,39.7426079,-105.509268
7510,Navarre,OH,1931,40.7248607,-81.5218427
7511,Miami,AZ,1931,33.3994776,-110.87095
7512,Stinnett,TX,1931,35.8270078,-101.4427153
7513,Vincent,AL,1931,33.3865765,-86.41264522
7514,Star,ID,1930,43.70541775,-116.510636
7515,Montpelier,IN,1930,40.5539337,-85.277472
7516,Roseville,OH,1930,39.807717,-82.07518567
7517,Tarkio,MO,1929,40.4402763,-95.3777586
7518,Fairfax,OH,1929,39.145372,-84.3931827
7519,Belleville,WI,1929,42.8595048,-89.5333388
7520,Spencer,WI,1929,44.7577418,-90.2968012
7521,Des Arc,AR,1928,34.9770353,-91.4951307
7522,New London,IA,1928,40.9268464,-91.4012331
7523,Roundup,MT,1928,46.445242,-108.541799
7524,McMechen,WV,1927,39.9881293,-80.7314718
7525,Kohler,WI,1926,43.7391616,-87.7817541
7526,Piketon,OH,1926,39.0681252,-83.0143443
7527,Decatur,MI,1925,42.1080979,-85.9744569
7528,Doniphan,MO,1925,36.6208917,-90.8234551
7529,Smith Center,KS,1924,39.779179,-98.785075
7530,Ragland,AL,1924,33.7445035,-86.14125643
7531,Mount Holly Springs,PA,1924,40.1184235,-77.1899817
7532,Frankton,IN,1924,40.2228175,-85.7788669
7533,Drexel,NC,1924,35.7579081,-81.6042614
7534,Venus,TX,1923,32.4334742,-97.1025077
7535,Merton,WI,1922,43.1466739,-88.3067614
7536,Cambridge,NY,1921,43.0281329,-73.3812231
7537,Campbell,MO,1921,36.4933927,-90.0750949
7538,Vinita Park,MO,1921,38.6900515,-90.3426154
7539,Dunsmuir,CA,1919,41.235911,-122.2708335
7540,Forsyth,MT,1918,46.266384,-106.677812
7541,Kimberly,AL,1918,33.7734352,-86.8138832
7542,Collinsville,AL,1918,34.2648308,-85.8608643
7543,Albany,TX,1918,32.728072,-99.2946024
7544,Lakeland,MN,1917,44.955056,-92.7709101
7545,Industry,PA,1916,40.6445099,-80.4161761
7546,Sneads,FL,1916,30.7075911,-84.9244479
7547,Shelby,MI,1915,43.608619,-86.363963
7548,Ganado,TX,1915,29.0396292,-96.5122845
7549,St. Bonifacius,MN,1913,44.9055181,-93.7474636
7550,Middleport,NY,1912,42.7906247,-75.5599026
7551,Lisbon,IA,1912,41.9211198,-91.3854466
7552,Everett,PA,1912,40.0114711,-78.3733484
7553,Glen Gardner,NJ,1911,40.6967671,-74.9407248
7554,Campbellsport,WI,1911,43.5984486,-88.2845233
7555,Justin,TX,1910,33.0848442,-97.2961286
7556,Jamestown,OH,1909,39.6581163,-83.7349236
7557,New Stanton,PA,1908,40.2192258,-79.6097255
7558,Sullivan's Island,SC,1908,32.770151,-79.83133553
7559,Port Carbon,PA,1907,40.6954701,-76.1656991
7560,Winfield,WV,1907,38.5331448,-81.8934676
7561,Haw River,NC,1907,36.091526,-79.3641862
7562,Bradford,OH,1907,40.1321489,-84.4308181
7563,Edgewood,FL,1906,28.4783236,-81.3703747
7564,Mount Sterling,OH,1905,39.7195055,-83.2651926
7565,Butler,GA,1905,32.5570898,-84.2382482
7566,Tunkhannock,PA,1904,41.54297445,-75.94924781
7567,Decatur,MS,1904,32.4390303,-89.1083912
7568,New Johnsonville,TN,1904,36.0211715,-87.9669765
7569,Crosslake,MN,1904,46.6747454,-94.09306255
7570,Westhampton Beach,NY,1903,40.80823905,-72.64023545
7571,Vinton,TX,1902,31.9512135,-106.602491
7572,Leonardtown,MD,1901,38.2912431,-76.6357946
7573,Stanley,WI,1901,44.9599657,-90.9370846
7574,Trainer,PA,1900,39.8239594,-75.40227706
7575,Milan,NM,1899,35.1697175,-107.8908919
7576,Greenwich,NY,1898,41.102945,-73.702726
7577,McArthur,OH,1898,39.2464596,-82.4784898
7578,New Haven,MO,1898,38.6038945,-91.21896015
7579,Village of the Branch,NY,1898,40.85438635,-73.18388966
7580,Columbus Junction,IA,1897,41.2799964,-91.3608194
7581,Taylor,AL,1897,31.163771,-85.46863796
7582,Hildale,UT,1897,37.0035953,-112.966881
7583,Canby,MN,1897,44.708853,-96.276434
7584,Cave City,KY,1895,37.1367544,-85.9562169
7585,Freemansburg,PA,1894,40.6264875,-75.345735
7586,Casselton,ND,1893,46.900529,-97.2112
7587,Tekamah,NE,1892,41.7783218,-96.2211284
7588,Jacksboro,TN,1891,36.3300793,-84.1838156
7589,Churchville,NY,1891,43.1897914,-75.5762906
7590,Delmar,MD,1890,38.4558814,-75.5776007
7591,Albany,MN,1890,45.6299647,-94.5700048
7592,Carnation,WA,1890,47.6475134,-121.9129419
7593,Wayland,NY,1890,42.5677412,-77.5895798
7594,Enterprise,OR,1890,45.4258114,-117.278012
7595,Blacksburg,SC,1889,35.1212409,-81.5159246
7596,Weyauwega,WI,1889,44.3213695,-88.9337226
7597,West Unity,OH,1888,41.586162,-84.4349491
7598,Rockdale,IL,1888,41.506142,-88.1145036
7599,Mount Jackson,VA,1888,38.7459482,-78.6422377
7600,Hildebran,NC,1888,35.7140208,-81.4220334
7601,Mount Jackson,VA,1888,38.7459482,-78.6422377
7602,Pearl River,LA,1887,30.3768155,-89.7441382
7603,Hartford,SD,1887,43.623163,-96.942428
7604,Manson,IA,1887,42.5306213,-94.54058993
7605,Allentown,NJ,1887,40.1778887,-74.5834887
7606,St. Hedwig,TX,1887,29.4144012,-98.2000099
7607,South Roxana,IL,1886,38.8294924,-90.0628834
7608,Gravette,AR,1886,36.4208054,-94.4526535
7609,Hidden Hills,CA,1885,34.164091,-118.657837
7610,Cedar Grove,WI,1885,43.5697202,-87.823422
7611,Oxford,GA,1885,33.6190031,-83.8674052
7612,Parkersburg,IA,1885,42.5740738,-92.7819013
7613,Lewiston,UT,1884,41.9558621,-111.8784031
7614,Lake City,TN,1883,36.225961,-84.15453326
7615,Strafford,MO,1882,37.2683803,-93.1171264
7616,Cassopolis,MI,1882,41.9117134,-86.0100069
7617,Bellevue,ID,1882,43.463518,-114.2606
7618,New Hartford,NY,1882,43.061217,-75.27141474
7619,Carolina Shores,NC,1881,33.9010054,-78.5805673
7620,Old River-Winfree,TX,1881,29.8682764,-94.8327007
7621,Mount Ayr,IA,1881,40.7147147,-94.235232
7622,Carrier Mills,IL,1881,37.6842156,-88.6328326
7623,Ellis,KS,1881,38.915304,-99.31725313
7624,Moscow,PA,1880,41.346265,-75.52456701
7625,Hawley,MN,1880,46.880793,-96.316731
7626,Butler,WI,1880,43.1058437,-88.0695338
7627,Niagara,WI,1878,45.771346,-87.994847
7628,Allegany,NY,1878,42.0900239,-78.4943858
7629,Brackettville,TX,1877,29.3135346,-100.415757
7630,Plainview,TN,1877,36.1811931,-83.7937964
7631,Del Norte,CO,1875,37.678112,-106.3535338
7632,Weatherby Lake,MO,1874,39.2377801,-94.6960699
7633,Rolling Hills,CA,1874,33.7668041,-118.3496623
7634,Kalama,WA,1873,46.0085225,-122.84247
7635,Halstead,KS,1873,38.0014004,-97.5086518
7636,Bondurant,IA,1871,41.7005441,-93.462157
7637,Wellton,AZ,1870,32.6484855,-114.1824425
7638,Poplar Grove,IL,1870,42.3683522,-88.822047
7639,Tuckerman,AR,1869,35.7310015,-91.1994584
7640,Three Rivers,TX,1869,28.4647614,-98.1809755
7641,Crosbyton,TX,1868,33.6600847,-101.2379276
7642,Calhoun City,MS,1868,33.8553915,-89.3114613
7643,Questa,NM,1868,36.7042198,-105.5949001
7644,Randolph,WI,1868,43.5391527,-89.0067778
7645,Coats,NC,1868,35.4079393,-78.6719592
7646,Hurlock,MD,1867,38.6346863,-75.8637279
7647,Gruetli-Laager,TN,1867,35.372295,-85.6180275
7648,Moriarty,NM,1866,34.9900503,-106.049189
7649,Plymouth,OH,1865,40.9952861,-82.6654289
7650,Upper Nyack,NY,1865,41.1070404,-73.9201371
7651,Poth,TX,1865,29.0696917,-98.0819508
7652,Elk Ridge,UT,1864,40.0113439,-111.6768698
7653,Townsend,MT,1864,46.319098,-111.520802
7654,Lapel,IN,1864,40.0687245,-85.8479102
7655,Williamsport,MD,1864,39.5993627,-77.8215298
7656,Bovina,TX,1863,34.5136823,-102.8829977
7657,Lattingtown,NY,1861,40.8953767,-73.6009595
7658,Lavonia,GA,1861,34.4353309,-83.1071278
7659,Cedaredge,CO,1860,38.9016487,-107.926454
7660,Lake Placid,FL,1860,27.2944113,-81.37325312
7661,Howard Lake,MN,1860,45.0607968,-94.0733088
7662,Hughes,AR,1859,34.9490408,-90.4716462
7663,South Amherst,OH,1859,41.3558794,-82.2537689
7664,Osceola,IN,1859,41.6650487,-86.075836
7665,Cardington,OH,1859,40.5004881,-82.8942351
7666,Alta,IA,1859,42.6710569,-95.3036348
7667,Ainsworth,NE,1858,42.546904,-99.8625218
7668,Riverside,PA,1858,40.9553644,-76.6288451
7669,Archer City,TX,1858,33.5956593,-98.6256128
