rank,city,state,population,latitude,longitude
13658,Oakville,IA,439,41.0997561,-91.0445898
13659,Osyka,MS,439,31.0068453,-90.4723179
13660,Centre Island,NY,439,40.9017651,-73.5198453
13661,Ellis Grove,IL,439,38.0089404,-89.9059408
13662,Emmons,MN,439,43.501899,-93.4882675
13663,Fisher,MN,439,47.800073,-96.8014534
13664,Jane Lew,WV,439,39.1100763,-80.4065446
13665,Molena,GA,439,33.0120724,-84.5002013
13666,Munnsville,NY,438,42.977013,-75.586846
13667,Naturita,CO,438,38.219091,-108.572693
13668,Middletown,IL,438,40.1003246,-89.5909378
13669,South Philipsburg,PA,438,40.885891,-78.2208466
13670,Hazel,KY,438,36.5022783,-88.3258742
13671,Smyer,TX,438,33.5842563,-102.163229
13672,Blue River,CO,438,39.7703516,-106.156231
13673,Arlington,WI,438,43.338044,-89.3803956
13674,Hewlett Bay Park,NY,438,40.6331592,-73.6954087
13675,Forestville,WI,437,44.6899986,-87.4792589
13676,Hixton,WI,437,44.3857944,-91.0143157
13677,Sunburst,MT,437,48.882602,-111.910475
13678,Tishomingo,MS,437,34.6367608,-88.2317103
13679,Clayhatchee,AL,437,31.2451338,-85.72481032
13680,Dansville,MI,437,42.555869,-84.3033013
13681,Harveysburg,OH,437,39.5036719,-84.0104877
13682,Bremen,KY,437,37.3614333,-87.2186078
13683,Boligee,AL,437,32.75267265,-88.02498006
13684,Chattanooga,OK,437,34.4228593,-98.6564522
13685,Beecher City,IL,437,39.1880983,-88.7867278
13686,Hickory Ridge,AR,436,35.4006668,-90.9944751
13687,Olpe,KS,436,38.2625174,-96.16694
13688,Woodville,GA,436,33.6715142,-83.1059865
13689,Laceyville,PA,436,41.6459089,-76.1613189
13690,Baldwin,IL,436,38.1831051,-89.8426029
13691,Ridgway,CO,436,38.1527685,-107.7617263
13692,Senecaville,OH,436,39.9342386,-81.4623419
13693,Hot Springs,MT,436,47.6091041,-114.668741
13694,Grey Forest,TX,436,29.6175513,-98.6845509
13695,Commercial Point,OH,436,39.7683959,-83.0571297
13696,Livermore,IA,436,42.8685808,-94.1852388
13697,Doyle,TN,436,35.8531216,-85.5124767
13698,Harrison,GA,435,32.8262697,-82.7251364
13699,Maurice,LA,435,30.1085368,-92.1245688
13700,Indian Point,MO,435,36.644975,-93.34313602
13701,Spring Bay,IL,435,40.8244814,-89.5223152
13702,Kenton,DE,435,39.2276115,-75.6629847
13703,New Strawn,KS,435,38.2625197,-95.7419311
13704,Ransom,IL,435,41.1561445,-88.6495133
13705,Richlawn,KY,435,38.2547932,-85.6394056
13706,South Mansfield,LA,435,32.017771,-93.71650929
13707,Trimble,OH,435,39.4847929,-82.0790335
13708,Glenwood,UT,435,38.7633008,-111.9902025
13709,Winside,NE,434,42.1758768,-97.1766095
13710,Dudley,GA,434,32.5423872,-83.0704273
13711,Casey,IA,434,41.5050404,-94.5193748
13712,Delaware,OK,434,36.7786985,-95.6394227
13713,Neche,ND,434,48.9826245,-97.5519408
13714,Pound,WI,434,45.09415,-88.033993
13715,Union Star,MO,434,39.9805509,-94.5944045
13716,New Virginia,IA,434,41.180595,-93.7300396
13717,Avon,AL,434,31.1893444,-85.2860437
13718,Harrington,WA,433,44.61931,-67.810364
13719,Glenburn,ND,433,48.513074,-101.220714
13720,Altus,AR,433,35.4461965,-93.7624172
13721,Rudd,IA,433,43.1260815,-92.9057527
13722,Meadowview Estates,KY,433,38.2222925,-85.6355162
13723,Lewis,IA,433,41.3058237,-95.0833248
13724,North Chevy Chase,MD,432,39.0023277,-77.0744307
13725,Vail,IA,432,42.0612081,-95.2025551
13726,Mattoon,WI,432,45.0052332,-89.0421842
13727,Dundas,MN,432,44.4294359,-93.2020856
13728,Shawnee Hills,OH,432,40.1616922,-83.1349286
13729,Custer City,OK,432,35.6650491,-98.8831418
13730,Campbell,NE,432,40.298348,-98.732016
13731,Arlington,OR,431,45.716796,-120.2008761
13732,Oaks,OK,431,36.1702135,-94.8526069
13733,Gaines,MI,431,42.8725303,-83.9141254
13734,Dallas,WI,431,45.2591275,-91.8148954
13735,Coffeeville,AL,431,31.7579353,-88.0897308
13736,Cherry Tree,PA,431,40.7264546,-78.8066961
13737,Brookford,NC,431,35.7031879,-81.3478641
13738,Linden,WI,431,42.9178724,-90.2733683
13739,Gustine,TX,430,31.8451492,-98.4028198
13740,Churdan,IA,430,42.1519262,-94.4744169
13741,La Valle,WI,430,43.582715,-90.127064
13742,Cashion,OK,430,35.8029185,-97.68293376
13743,Table Grove,IL,430,40.3642095,-90.4251258
13744,Mountainburg,AR,430,35.6356396,-94.167428
13745,Avery,TX,430,33.5509535,-94.7797028
13746,Stockton,UT,429,40.4531829,-112.3610404
13747,Spavinaw,OK,429,36.3911976,-95.0466277
13748,North Powder,OR,429,45.0284737,-117.9199386
13749,Hunter,NY,429,42.2136987,-74.2187541
13750,Arabi,GA,429,31.8315661,-83.7379487
13751,Dakota,MN,429,44.666655,-93.044911
13752,North Miami,OK,429,36.9172916,-94.8796767
13753,Melvern,KS,429,38.5069575,-95.6377619
13754,Howardville,MO,429,36.5681157,-89.6006344
13755,Asher,OK,429,34.9896707,-96.9237064
13756,Blue Springs,NE,428,40.139446,-96.65919
13757,Fielding,UT,428,41.814397,-112.1162914
13758,Sudlersville,MD,428,39.1870554,-75.8588257
13759,Mountain City,TX,428,30.0381161,-97.8909148
13760,Wilton,AR,428,33.7412299,-94.1482512
13761,Weaubleau,MO,428,37.8911603,-93.54131
13762,Melfa,VA,428,37.6492986,-75.7413182
13763,Farnham,NY,428,42.5947095,-79.08133315
13764,Orient,IL,427,37.9183832,-88.9775715
13765,Elizabethtown,IL,427,37.4459108,-88.305099
13766,Williston,TN,427,35.1575877,-89.3684058
13767,Stratton,NE,427,40.1482012,-101.2268424
13768,Mill Village,PA,427,41.8764448,-79.9714419
13769,Fairmount,ND,427,46.054959,-96.602294
13770,Comfrey,MN,427,44.1102361,-94.9047089
13771,Arthur,ND,427,47.1041435,-97.2181431
13772,Lake Norden,SD,427,44.580522,-97.209238
13773,Latimer,IA,427,42.7623473,-93.3678801
13774,Rock Springs,WI,426,43.4778922,-89.9164793
13775,Alto Pass,IL,426,37.5703276,-89.3175879
13776,Byron,WY,426,44.796341,-108.50651
13777,Bricelyn,MN,426,43.5621765,-93.8118931
13778,Scandia,KS,426,39.794452,-97.783654
13779,Bennett,IA,425,41.7403023,-90.9737626
13780,Dearing,KS,425,37.0586882,-95.713312
13781,Greentop,MO,425,40.3469749,-92.5690817
13782,Hartford,OH,425,40.2396445,-82.68789594399661
13783,Raymondville,MO,425,37.3397691,-91.8340402
13784,Rocky Ridge,OH,425,41.5333832,-83.2124234
13785,East Hodge,LA,425,32.2779331,-92.7140409
13786,Brodnax,VA,425,36.702254,-78.03210277
13787,Spring Valley,KY,425,38.297014,-85.61135
13788,Trenton,UT,425,41.9178039,-111.9427634
13789,Texline,TX,425,36.3780094,-103.024338
13790,Shiloh,NJ,425,39.4590032,-75.2990798
13791,Iuka,IL,425,38.6180475,-88.78861349
13792,Firth,ID,424,43.305193,-112.183029
13793,Wells River,VT,424,44.1542997,-72.0471635
13794,Riggins,ID,424,45.4221105,-116.315411
13795,Boydton,VA,424,36.6676446,-78.3875054
13796,Xenia,IL,424,38.6358808,-88.6347744
13797,Kellogg,MN,423,44.3085769,-91.9957204
13798,Almena,KS,423,39.892229,-99.707058
13799,Buffalo Springs,TX,423,33.532914,-101.7082609
13800,Goldonna,LA,423,32.016827,-92.9093239
13801,Herndon,PA,422,40.709529,-76.842472
13802,Forest Hill,LA,422,31.0418561,-92.5312494
13803,Beulah,MI,422,44.631944,-86.090924
13804,Callery,PA,422,40.7406213,-80.0364489
13805,Murray,NE,422,40.915278,-95.930286
13806,Erskine,MN,422,47.6669831,-96.0099602
13807,Three Springs,PA,422,40.1950811,-77.9830565
13808,Orderville,UT,422,37.2756009,-112.638126
13809,West Hamlin,WV,422,38.2856444,-82.1956978
13810,Whitehall,WV,421,39.4211977,-80.1825815
13811,Sicily Island,LA,421,31.8465511,-91.6562354
13812,Kismet,KS,421,37.2057197,-100.7020171
13813,Ducktown,TN,421,35.0359126,-84.3827013
13814,D'Lo,MS,421,31.9857115,-89.90119
13815,Akron,MI,421,43.568076,-83.514126
13816,Flat Rock,IL,421,38.901711,-87.6716922
13817,Rockhill Furnace,PA,421,None,None
13818,Blue River,WI,420,43.1878709,-90.567457
13819,Pitsburg,OH,420,39.987551,-84.4874508
13820,Dubois,ID,420,44.176298,-112.23082
13821,Toksook Bay,AK,420,60.4980385,-165.1248669
13822,Ridgeway,SC,420,34.3076471,-80.9603643
13823,Platte Woods,MO,420,39.2289734,-94.6490956
13824,Powers,MI,420,45.689965,-87.52596
13825,Oak Ridge,TX,420,33.6481634,-97.0383423
13826,Norwood,CO,420,38.1305461,-108.2923037
13827,Montrose,SD,420,43.698594,-97.183948
13828,Hammondville,AL,420,34.5817507,-85.6266327
13829,South Haven,KS,420,37.0519704,-97.4053235
13830,Medora,IL,420,39.1744908,-90.1431654
13831,Mount Pleasant,AR,420,35.9617389,-91.7556996
13832,Dustin,OK,420,35.2706529,-96.0308348
13833,Readstown,WI,420,43.4494204,-90.7592968
13834,Breckenridge,MO,420,39.7622337,-93.8043822
13835,Farber,MO,419,39.2725404,-91.5746027
13836,Buckner,AR,419,33.3584581,-93.4360073
13837,McKean,PA,419,41.79810545,-78.68522912
13838,Thaxton,MS,419,34.3076058,-89.1781251
13839,Morral,OH,419,40.6878354,-83.2124167
13840,White Lake,SD,419,43.730273,-98.7137
13841,Hatfield,AR,419,34.485662,-94.378547
13842,Eagleville,TN,419,35.7417436,-86.6496669
13843,Gem Lake,MN,419,45.057466,-93.0324403
13844,Levan,UT,419,39.5585686,-111.8618734
13845,Maynard,MN,419,44.9069025,-95.4689074
13846,Sun,LA,419,30.6490783,-89.8925736
13847,Hobart,NY,419,42.397772,-74.636654
13848,Drummond,OK,419,36.3003124,-98.0358954
13849,Bear Creek,WI,419,44.531369,-88.7264875
13850,Annetta South,TX,419,32.67947115,-97.66746335
13851,Holmesville,OH,419,40.6295049,-81.924309
13852,Trafalgar,IN,419,39.4161604,-86.150823
13853,Pleasant City,OH,418,39.9036834,-81.5454007
13854,Ferrelview,MO,418,39.3128277,-94.6662561
13855,Carlock,IL,418,40.5822588,-89.1320251
13856,Pattonsburg,MO,418,40.0754322,-94.1021849
13857,Ellsworth,MI,418,45.165391,-85.2461821
13858,Bay View Gardens,IL,418,40.808926,-89.5206486
13859,Braselton,GA,418,34.1092735,-83.7626729
13860,Webster,NC,418,35.346211,-83.2193132
13861,North Hampton,OH,417,39.9904136,-83.9401002
13862,Micro,NC,417,35.5637705,-78.2044405
13863,Emery,SD,417,43.601648,-97.622567
13864,Manorville,PA,417,40.7879651,-79.5201265
13865,Circleville,UT,417,38.1716447,-112.2704819
13866,Wayland,MO,417,40.3944871,-91.5832149
13867,Neshkoro,WI,417,43.9658121,-89.2176187
13868,Worthington,IA,417,42.3963877,-91.1198617
13869,Iron Gate,VA,417,37.7976286,-79.7911598
13870,Evening Shade,AR,417,36.0675724,-91.62382118
13871,Sycamore,GA,417,31.6743474,-83.6373903
13872,Indian Lake,TX,417,26.0892433,-97.5024853
13873,Bethune,SC,416,34.4147965,-80.3486166
13874,Townsend,DE,416,39.3951115,-75.6915973
13875,Green Lane,PA,416,40.3367674,-75.4690674
13876,Lizton,IN,416,39.8867109,-86.5433345
13877,Blythe,GA,416,33.304626,-82.20666697
13878,Alma Center,WI,416,44.4371839,-90.911258
13879,Snydertown,PA,416,40.9842309,-77.5858289
13880,Good Hope,IL,416,40.5578178,-90.6734649
13881,Tehama,CA,415,40.1251334,-122.2015529
13882,Moyie Springs,ID,415,48.7263285,-116.1885283
13883,Sunfish Lake,MN,415,44.8707992,-93.098551
13884,Western Grove,AR,415,36.1009071,-92.9537828
13885,Williams Creek,IN,415,39.8997622,-86.1502659
13886,Markleville,IN,415,39.9778218,-85.6146982
13887,Hornbeck,LA,415,31.325737,-93.3985041
13888,Brownsville,MN,415,43.6941356,-91.2798571
13889,Taloga,OK,415,36.0386532,-98.9637073
13890,Garland,AR,415,34.5488944,-93.1838539
13891,Brownsville,WI,415,43.6163809,-88.4906592
13892,Kevil,KY,415,37.0850537,-88.8867275
13893,Newbury,VT,415,44.0792316,-72.0584234
13894,Minnewaukan,ND,415,48.071388,-99.252357
13895,Bayard,WV,414,39.2728826,-79.3644902
13896,Thompsonville,MI,414,44.520279,-85.943972
13897,Elizabeth,LA,414,30.868526,-92.7929262
13898,Vader,WA,414,46.4039185,-122.957337
13899,Farnhamville,IA,414,42.2760896,-94.403859
13900,Sparland,IL,414,41.0286474,-89.4384235
13901,Point Arena,CA,413,38.908798,-123.6930726
13902,Bellflower,MO,413,39.0067081,-91.3551564
13903,Colesburg,IA,413,42.6395575,-91.2020806
13904,Hume,IL,413,39.7967015,-87.8686414
13905,Empire,CO,413,39.7611067,-105.682998
13906,Iron City,TN,413,35.0239716,-87.5814133
13907,Michigan City,ND,413,48.0237653,-98.1235095
13908,Powers Lake,ND,412,48.562804,-102.647957
13909,Liverpool,TX,412,29.2949612,-95.2788231
13910,Henrietta,MO,412,39.2341782,-93.9354988
13911,Grimes,AL,412,31.3046175,-85.44799
13912,Mesick,MI,412,44.405282,-85.713401
13913,Ponder,TX,412,33.1828974,-97.2872403
13914,Conesville,OH,412,40.1839598,-81.8909653
13915,Cambridge,ID,412,44.572596,-116.6760812
13916,Fallston,PA,412,40.7256212,-80.3156183
13917,Goree,TX,412,33.4699792,-99.523554
13918,McHenry,KY,411,37.3819907,-86.9224934
13919,Trimble,MO,411,39.4711096,-94.5646761
13920,North Bonneville,WA,411,45.6373393,-121.9711934
13921,Nickelsville,VA,411,36.752879,-82.4145931
13922,Audubon,MN,411,46.863292,-95.981718
13923,Kennard,IN,411,39.9039387,-85.519419
13924,Fayetteville,OH,411,39.1867298,-83.9321521
13925,Alexandria,PA,411,40.5564586,-78.0977847
13926,Atlanta,MO,411,39.898646,-92.4810208
13927,Claypool,IN,411,41.129211,-85.8805466
13928,Granton,WI,411,44.5888512,-90.4612469
13929,Hubbardston,MI,411,43.0922552,-84.8422239
13930,Lava Hot Springs,ID,411,42.6193625,-112.0110712
13931,Reeds Spring,MO,411,36.7497827,-93.3779642
13932,Neeses,SC,410,33.5318188,-81.1231541
13933,Yatesville,GA,410,32.9137438,-84.1426923
13934,Perrysburg,NY,410,42.45645,-79.001981
13935,Maple Hill,KS,410,39.084722,-96.028047
13936,Kingsley,KY,410,38.2215175,-85.67190709
13937,Benson,IL,410,40.8505901,-89.1223021
13938,Watauga,TN,410,36.3706613,-82.2968034
13939,Sprague,WA,410,47.3001584,-117.9755065
13940,Laclede,MO,410,37.6475206,-92.6324187
13941,Clermont,GA,409,34.4778752,-83.7735148
13942,Wooster,AR,409,35.2020269,-92.4559902
13943,Kilbourne,LA,409,32.9986204,-91.3154371
13944,Linwood,KS,409,39.0013921,-95.0391356
13945,Berthold,ND,409,48.313069,-101.737108
13946,Lone Jack,MO,409,38.8708419,-94.1738345
13947,Latonia Lakes,KY,409,38.9675623,-84.4977192
13948,Richmond,LA,409,32.3930515,-91.1756126
13949,Briny Breezes,FL,408,26.5084054,-80.0508748
13950,Brule,NE,408,41.0938317,-101.8881105
13951,Atlantic Beach,SC,408,33.802564,-78.7167719
13952,Medicine Bow,WY,408,41.895521,-106.204739
13953,Rosholt,SD,408,45.866626,-96.731463
13954,Ontario,WI,407,43.7258037,-90.59152
13955,Samburg,TN,407,36.3808986,-89.3547942
13956,Cofield,NC,407,36.3565436,-76.9099577
13957,Hermon,NY,407,50.105979399999995,18.232432856044454
13958,Hornbeak,TN,407,36.3311777,-89.2964595
13959,Rothbury,MI,407,43.507232,-86.347572
13960,Sardis,TN,407,35.4422975,-88.2936505
13961,Varna,IL,407,41.0364236,-89.2261963
13962,Weldon,IL,407,40.1211468,-88.7453497
13963,De Tour Village,MI,407,45.9924833,-83.8991853
13964,Westminster,VT,407,43.0678903,-72.4586472
13965,Hardinsburg,IN,406,38.4608925,-86.2785922
13966,Milano,TX,406,30.7106407,-96.864745
13967,Ponce de Leon,FL,406,30.7229671,-85.9374357
13968,Cinco Bayou,FL,406,30.4221437,-86.6093973
13969,Niobrara,NE,406,42.7502376,-98.0319255
13970,Chireno,TX,406,31.4993498,-94.3518691
13971,Fife Lake,MI,406,44.57695,-85.350614
13972,Wood Lake,MN,406,44.6527349,-95.5383495
13973,Bonnie,IL,406,38.2028273,-88.9033993
13974,Lester,WV,406,37.7352787,-81.2996339
13975,McIntosh,FL,405,29.44954885,-82.22180153
13976,Mound Valley,KS,405,37.2053457,-95.4049746
13977,Richburg,SC,405,34.716394,-81.0189337
13978,Ralston,OK,405,36.5036371,-96.7318179
13979,New Canton,IL,405,39.6361576,-91.0959713
13980,Bellflower,IL,405,40.3400336,-88.5270053
13981,Hazelton,ID,405,42.5958678,-114.1366997
13982,Amber,OK,405,35.1603415,-97.8792104
13983,Ellsinore,MO,405,36.9342189,-90.7467876
13984,Paden,OK,405,35.5078487,-96.5675136
13985,Skidmore,MO,404,40.2888813,-95.0813633
13986,Hope,KS,404,38.6902839,-97.0766844
13987,Loretto,MN,404,45.0546855,-93.6355165
13988,Newborn,GA,404,33.516099,-83.694614
13989,McVeytown,PA,404,40.4979121,-77.7414033
13990,Lost Creek,WV,404,39.1612035,-80.3520335
13991,Schlater,MS,404,33.6408584,-90.3481671
13992,Spartansburg,PA,403,41.8239211,-79.6853827
13993,Daisytown,PA,403,40.319241,-78.900858
13994,Tabor,SD,403,42.9486088,-97.658954
13995,Bokoshe,OK,403,35.1864861,-94.7857829
13996,Davy,WV,403,37.4784458,-81.6534423
13997,Cecil,WI,403,44.8099895,-88.4523248
13998,Easton,KS,403,39.3449988,-95.1158011
13999,Converse,LA,403,31.7815585,-93.693794
14000,Corbin City,NJ,403,39.3034484,-74.7557193
14001,Locust Fork,AL,403,33.9075992,-86.6152685
14002,Gilman,WI,402,45.1666382,-90.8076338
14003,Hilltonia,GA,402,39.944035,-83.051055
14004,Dunlevy,PA,402,40.112964,-79.85717072
14005,Warm Springs,GA,402,32.8904081,-84.6810381
14006,St. Florian,AL,402,34.863213,-87.60843952
14007,Sibley,MO,402,39.1786169,-94.1932796
14008,Saunemin,IL,402,40.8930888,-88.4053323
14009,White Lake,NC,402,34.640449,-78.4838952
14010,Ullin,IL,402,37.2769948,-89.1834113
14011,Galena,MO,401,36.8053375,-93.466579
14012,Easton,TX,401,32.3873755,-94.5829828
14013,Jerome,AZ,401,34.7489107,-112.1137716
14014,Wapanucka,OK,401,34.373981,-96.4244425
14015,Junction City,MO,401,37.576442,-90.2881739
14016,Burnettsville,IN,401,40.7611507,-86.5936179
14017,Clearwater,NE,401,42.1700064,-98.1884044
14018,Gayville,SD,401,42.8880666,-97.1723151
14019,Haines,OR,401,44.9117059,-117.939689
14020,Natoma,KS,401,39.1896507,-99.0239964
14021,Norway,SC,401,33.4521264,-81.125756
14022,Pleasant Valley,TX,401,33.9389854,-98.5895016
14023,Stebbins,AK,400,63.477306,-162.2315329
14024,Taft,OK,400,35.7617667,-95.5463665
14025,Courtland,MS,400,34.2409438,-89.9428679
14026,Osborn,MO,400,39.7472222,-94.355227
14027,Ridgeside,TN,400,35.0342025,-85.24675357
14028,Roberts,IL,400,40.6128127,-88.1833798
14029,Stovall,NC,400,36.4481986,-78.5702786
14030,Vienna,LA,400,32.5909817,-92.6479275
14031,New Douglas,IL,400,38.9700463,-89.6664793
14032,Speculator,NY,400,43.497515,-74.361992
14033,Mark,IL,400,41.2644805,-89.2500869
14034,Bayside,TX,400,28.0939035,-97.2147137
14035,Bardwell,TX,400,32.2690354,-96.6961027
14036,Burlington,IL,400,42.0528038,-88.5481412
14037,Fossil,OR,399,44.9980138,-120.2150234
14038,Ben Avon Heights,PA,399,40.5135017,-80.0726113
14039,Leakey,TX,399,29.7261891,-99.7621346
14040,Nebo,IL,399,39.4425478,-90.7909612
14041,Smithton,PA,399,40.1539613,-79.7411535
14042,Peterson,IA,399,42.9179489,-95.3419377
14043,Wyatt,MO,399,36.9092198,-89.2225721
14044,Floyd,VA,398,36.9112443,-80.3200502
14045,Galva,IA,398,42.5069289,-95.4172221
14046,Waltonville,IL,398,38.2089389,-89.0389605
14047,Omer,MI,398,44.04752,-83.854433
14048,Delta,IA,398,41.3227881,-92.3301841
14049,Hecla,SD,398,45.883022,-98.152047
14050,St. George,KS,397,39.19110545,-96.41584382
14051,Sublette,IL,397,41.6430884,-89.2278681
14052,Frankford,MO,397,39.4930299,-91.3192615
14053,Paradise,TX,397,33.150118,-97.6872521
14054,Hauser,ID,397,47.7722341,-117.0287247
14055,Arona,PA,397,40.268953,-79.65792906
14056,Assaria,KS,397,38.6802826,-97.6044806
14057,Basalt,ID,397,43.315471,-112.164417
14058,Congerville,IL,397,40.6169813,-89.2042501
14059,Cortland,NE,397,40.5056486,-96.7071284
14060,New Stuyahok,AK,396,59.475636,-157.2706831
14061,Long Pine,NE,396,42.5354676,-99.7007758
14062,Dover,MN,396,43.9737407,-92.1387184
14063,Mannsville,OK,396,34.1859286,-96.8805632
14064,Perrinton,MI,396,43.182839,-84.678856
14065,Cuba,AL,396,32.4281952,-88.3764211
14066,Clarington,OH,396,39.7656311,-80.8712059
14067,Centralhatchee,GA,396,33.367926,-85.10367575
14068,Valencia,PA,396,40.674863,-79.988494
14069,Milner,GA,396,33.1167891,-84.1965855
14070,St. Helena,NC,396,34.5177355,-77.91838105
14071,Rutland,IL,396,40.9841992,-89.0417467
14072,Callender,IA,396,42.3619186,-94.2957995
14073,Belle Rive,IL,396,38.2328265,-88.740615
14074,Apple River,IL,396,42.5021105,-90.0968264
14075,Leary,TX,395,33.460123,-94.2076945
14076,Ravia,OK,395,34.2417613,-96.751393
14077,Mecosta,MI,395,43.6375503,-85.3168199
14078,Kingsland,AR,395,33.8600701,-92.2946707
14079,Bellwood,NE,395,41.3427903,-97.2383727
14080,Abbeville,MS,395,34.5031591,-89.5031368
14081,Farmington,WV,395,39.5128612,-80.2489715
14082,Grampian,PA,395,40.9658932,-78.6130822
14083,Greens Fork,IN,395,39.8924509,-85.0419177
14084,Spillville,IA,395,43.2049718,-91.9509965
14085,State Line,MS,395,31.430291,-88.47384264
14086,Cromwell,IN,394,41.4006036,-85.6158185
14087,Adelphi,OH,394,39.4667304,-82.7471145
14088,Bradshaw,WV,394,37.8017706,-82.0317928
14089,Irwin,IA,394,41.7916538,-95.2058286
14090,Russell,MN,394,44.31913,-95.951692
14091,Newtonsville,OH,394,39.181336,-84.08650988
14092,Oakview,MO,394,39.2086139,-94.5682886
14093,Lynnville,IA,393,41.5774965,-92.7835261
14094,Centertown,KY,393,37.4172684,-86.9961061
14095,Akeley,MN,393,47.0041955,-94.7269629
14096,Barryton,MI,393,43.752525,-85.146979
14097,Caldwell,AR,393,35.0745353,-90.8167799
14098,Medina,ND,393,46.893876,-99.299833
14099,Turon,KS,393,37.8072386,-98.4267424
14100,Applewold,PA,393,40.8074507,-79.5212287
14101,Portersville,PA,393,40.9255114,-80.1442551
14102,Gilman City,MO,393,40.1416732,-93.8724475
14103,Universal,IN,392,39.621703,-87.4514088
14104,Alderson,OK,392,34.9006339,-95.6917433
14105,Cary,MS,392,32.8059635,-90.9267694
14106,College Corner,OH,392,39.5675514,-84.8144004
14107,Mettawa,IL,392,42.2333571,-87.9259058
14108,Mantoloking,NJ,392,40.0393597,-74.0505306
14109,Ute,IA,392,42.0503662,-95.7064103
14110,Waubun,MN,392,47.1807067,-95.9388858
14111,Walnut Grove,MS,392,32.5904165,-89.4584016
14112,Truro,IA,392,41.2097152,-93.8466116
14113,Dutton,MT,392,46.602986,-112.9472733
14114,Mill Creek,PA,392,40.436807,-77.9311766
14115,Norbourne Estates,KY,391,38.2464599,-85.647739
14116,Alma,IL,391,38.7217147,-88.9092242
14117,Hedley,TX,391,34.8669964,-100.6604111
14118,Liberty,TN,391,35.446186,-88.2147585
14119,Olar,SC,391,33.1804338,-81.185382
14120,Parkdale,AR,391,33.1220198,-91.5488518
14121,Boynton,OK,391,35.6487119,-95.656095
14122,Weston,ID,391,42.0368555,-111.9783351
14123,Williamsville,MO,391,36.9711635,-90.5495598
14124,Eolia,MO,391,39.2358794,-91.0081918
14125,Bigfork,MN,391,47.744387,-93.654085
14126,Bancroft,ID,391,42.7201961,-111.8857901
14127,Blooming Valley,PA,391,41.6811669,-80.04089
14128,Dupont,IN,391,38.8900563,-85.5141296
14129,Secor,IL,391,40.7419799,-89.1353567
14130,Arenzville,IL,390,39.8769918,-90.3734571
14131,Keeneland,KY,390,38.2747925,-85.5674605
14132,Mount Olivet,KY,390,38.531463,-84.036872
14133,Middletown,IA,390,40.8283712,-91.2590387
14134,Kenney,IL,390,40.0967053,-89.0859189
14135,Loda,IL,390,40.5175349,-88.0719857
14136,Harvey Cedars,NJ,390,39.706231,-74.1340253
14137,Hanoverton,OH,390,40.7511704,-80.937032
14138,Bunker,MO,390,37.4588615,-91.20959337
14139,La Prairie,MN,390,47.228276,-93.489102
14140,Elkmont,AL,389,34.9289743,-86.9738959
14141,Hobgood,NC,389,36.0295946,-77.3980465
14142,Longton,KS,389,37.3778244,-96.0808216
14143,Pike,NY,389,42.5564621,-78.1529536
14144,Platte Center,NE,389,41.5375111,-97.4883783
14145,Stoystown,PA,389,40.1034046,-78.9545676
14146,Strathmoor Manor,KY,389,38.218126,-85.6835723
14147,Wiley,CO,389,38.1541748,-102.7196403
14148,Oak City,NC,389,35.9637687,-77.3080209
14149,Kampsville,IL,389,39.2978735,-90.6089912
14150,Chaseburg,WI,389,43.6577482,-91.0965205
14151,Coloma,WI,389,44.0355294,-89.5215116
14152,Fairplay,CO,388,39.2252245,-105.9995975
14153,Hudson,WY,388,42.9058823,-108.5835668
14154,Pinehurst,GA,388,32.1959971,-83.7629533
14155,Preston,GA,388,32.0659918,-84.537417
14156,Westminster,TX,388,33.3625585,-96.4628922
14157,Worthing,SD,388,43.329148,-96.762826
14158,Bath,IL,388,40.1933784,-90.1409523
14159,Petersburg,NE,388,41.8535354,-98.0793224
14160,Plumville,PA,388,40.7931201,-79.1805926
14161,Winslow,AR,388,35.8001035,-94.1325842
14162,Weissport,PA,388,40.8289919,-75.6985473
14163,Shoal Creek Drive,MO,388,37.035789,-94.52196658
14164,Scales Mound,IL,388,42.4758462,-90.2529773
14165,Potter,NE,388,41.217364,-103.315575
14166,Oak Valley,TX,388,32.0334879,-96.5130407
14167,Nelson,WI,388,44.4202448,-92.0082223
14168,Indian Lake,PA,388,40.0467459,-78.8522447
14169,Gilbertsville,NY,388,42.4714657,-75.325729
14170,New Market,MD,388,39.3814276,-77.2733519
14171,Cainsville,MO,387,40.4364031,-93.7750802
14172,Fairview,AL,387,34.2553741,-86.6880519
14173,Tennyson,WI,387,42.6899948,-90.6851271
14174,Manokotak,AK,387,58.996025,-159.0020444
14175,Qulin,MO,387,36.5958908,-90.2473247
14176,Rolla,KS,387,37.1200251,-101.6321057
14177,Red River,NM,387,36.702065,-105.3957246
14178,Mason,IL,387,40.2302271,-89.8660433
14179,Maggie Valley,NC,387,35.5181575,-83.0976419
14180,Hartsville,IN,387,39.2681055,-85.6984404
14181,Duncan,NE,387,41.3894897,-97.4932293
14182,West Jefferson,AL,387,33.6492731,-87.0686089
14183,Bowlegs,OK,387,35.1461889,-96.6700171
14184,Ransom,KS,386,38.6361254,-99.9337342
14185,Waucoma,IA,386,43.056086,-92.0332254
14186,Glenbeulah,WI,386,43.7972158,-88.0473179
14187,Ryan,IA,386,42.3513792,-91.4815456
14188,Clarksburg,TN,386,35.871731,-88.3931039
14189,McKenney,VA,386,36.9868155,-77.7230492
