city,state,latitude,longitude
Des Plaines,IL,42.0415823,-87.8873916
Springfield,OH,39.9234046,-83.810138
Corvallis,OR,44.5645659,-123.2620435
Margate,FL,26.2445263,-80.206436
Bowie,MD,38.9424464,-76.7301718
Casa Grande,AZ,32.8795022,-111.757352
Caldwell,ID,43.6678736,-116.6894156
San Rafael,CA,37.9735346,-122.5310874
Great Falls,MT,47.5048851,-111.29189
Sarasota,FL,27.3365805,-82.5308545
Richland,WA,46.2804298,-119.2752055
St. Peters,MO,38.791612,-90.5958468
Hendersonville,TN,36.3049177,-86.621443
White Plains,NY,41.0339862,-73.7629097
Huntersville,NC,35.4108278,-80.8429304
Santee,CA,32.8383828,-116.9739167
Kokomo,IN,40.4864444,-86.1336351
Arcadia,CA,34.1362075,-118.0401497
Casper,WY,42.8501191,-106.325138
Dubuque,IA,42.5006243,-90.6647985
Orland Park,IL,41.630663,-87.8536288
Weymouth Town,MA,42.2212188,-70.9391625
Parker,CO,39.5184514,-104.7612638
Palm Beach Gardens,FL,26.8233946,-80.1386547
Hanford,CA,36.3274502,-119.6456844
Huntington Park,CA,33.9827043,-118.2120343
Taunton,MA,41.8946107,-71.11113
Midwest City,OK,35.4495097,-97.3967025
Medford,MA,42.4184296,-71.1061639
Euless,TX,32.8457865,-97.06671425
Shoreline,WA,47.7564667,-122.3437497
Smyrna,GA,33.883887,-84.5147454
Pocatello,ID,42.8620287,-112.450627
Valdosta,GA,30.8327022,-83.2784851
Carson City,NV,39.1649125,-119.7666496
Lake Havasu City,AZ,34.4838502,-114.3224495
Grand Forks,ND,47.9078244,-97.0592028
Blue Springs,MO,39.017316,-94.282265
Southaven,MS,34.9873822,-90.0034862
Tinley Park,IL,41.5733669,-87.7844944
Diamond Bar,CA,34.0286226,-117.8103367
New Brunswick,NJ,40.4862174,-74.4518173
Lenexa,KS,38.9697458,-94.7845837
Brookhaven,GA,33.8584368,-84.340203
Novato,CA,38.1061979,-122.5681191
Tigard,OR,45.4307473,-122.771933
Highland,CA,34.11213,-117.1807973
Fountain Valley,CA,33.7038145,-117.9627349
Dearborn Heights,MI,42.3369816,-83.2732627
Albany,OR,44.6365071,-123.1059324
Grapevine,TX,32.9337381,-97.0788754
Apple Valley,MN,44.7319094,-93.21772
Chicopee,MA,42.1487691,-72.6071119
Hempstead,NY,40.6399646,-73.6138556
Oak Lawn,IL,41.7108662,-87.7581081
Cathedral City,CA,33.82298655,-116.4668702
Bentonville,AR,36.3728538,-94.2088172
Stonecrest,GA,33.6831296,-84.1358505
Kettering,OH,39.6895036,-84.1688274
Colton,CA,34.0739016,-117.3136547
Anderson,IN,40.1053196,-85.6802541
West Haven,CT,41.2706527,-72.9470471
Burlington,NC,36.0956918,-79.4377991
Manhattan,KS,39.1836082,-96.5716694
St. Cloud,FL,28.2498534,-81.2839038
Normal,IL,40.5092961,-88.9843937
Decatur,AL,34.6060203,-86.9838165
Berwyn,IL,41.8505874,-87.7936685
Port Arthur,TX,29.8988618,-93.9288723
Kingsport,TN,36.550238,-82.5594293
Minnetonka,MN,44.9405086,-93.4638936
Rosemead,CA,34.0676169,-118.0879763
Paramount,CA,33.898917,-118.171005
Rocky Mount,NC,35.9423833,-77.7956949
Yucaipa,CA,34.033625,-117.0430865
Watsonville,CA,36.9092773,-121.7529071
Elyria,OH,41.3673191,-82.1073583
Leesburg,VA,39.1154496,-77.5645446
Mount Prospect,IL,42.0664167,-87.9372908
Pinellas Park,FL,27.8599115,-82.70437834
Delano,CA,35.7688425,-119.2470536
Bellevue,NE,41.1434547,-95.9124686
West Sacramento,CA,38.5804609,-121.530234
Apopka,FL,28.6779683,-81.5115214
Palm Desert,CA,33.74079965,-116.3693698
Milford,CT,41.2222218,-73.0570603
Little Elm,TX,33.1626194,-96.9375051
Revere,MA,42.4084302,-71.0119948
Peabody,MA,42.5278731,-70.9286609
Wylie,TX,33.0151201,-96.5388789
Harrisonburg,VA,38.4493315,-78.8688833
DeSoto,TX,32.5897831,-96.8570183
Pensacola,FL,30.421309,-87.2169149
Olympia,WA,47.0451022,-122.8950075
Edina,MN,44.8897027,-93.3501222
Wheaton,IL,41.8646959,-88.1101709
West New York,NJ,40.7856117,-74.0093129
Hoboken,NJ,40.7433066,-74.0323752
Lacey,WA,47.0263876,-122.8072257
Summerville,SC,33.0186699,-80.1762704
Coeur d'Alene,ID,47.6742994,-116.7811531
Oak Park,IL,41.8878145,-87.7887615
Elkhart,IN,41.6819935,-85.9766671
Maricopa,AZ,33.34883,-112.49123
Kentwood,MI,42.8694731,-85.6447492
Madison,AL,34.7736807,-86.5675095
Smyrna,TN,35.9824598,-86.5199492
Glendora,CA,34.1361187,-117.865339
Logan,UT,41.7313447,-111.8348631
Burien,WA,47.469918,-122.3485274
Perth Amboy,NJ,40.5067723,-74.2654234
Herriman,UT,40.5139784,-112.0329086
Grand Island,NE,40.924271,-98.338685
Placentia,CA,33.8714814,-117.8617337
La Crosse,WI,43.8014053,-91.2395429
Battle Creek,MI,42.3192548,-85.1824269
Beaumont,CA,33.9299925,-116.9763092
Collierville,TN,35.042036,-89.6645266
West Lafayette,IN,40.4258686,-86.9080655
Florissant,MO,38.7919683,-90.3227803
Hoffman Estates,IL,42.0427256,-88.0792782
Joplin,MO,37.08418,-94.51323
Queen Creek,AZ,33.2483858,-111.6341585
Aliso Viejo,CA,33.5761376,-117.7258122
Kannapolis,NC,35.4874708,-80.621438
Methuen,MA,42.7262016,-71.1908924
Galveston,TX,29.299328,-94.7945882
Mishawaka,IN,41.6611642,-86.1807031
Plainfield,NJ,40.6337136,-74.4073737
Newark,OH,40.0581205,-82.4012643
Stillwater,OK,36.1156306,-97.0585717
Twin Falls,ID,42.5704456,-114.4602554
Texas City,TX,29.396013,-94.9175485
Azusa,CA,34.1338751,-117.9056046
Cerritos,CA,33.8644291,-118.0539323
Bozeman,MT,45.6794293,-111.044047
Coral Gables,FL,25.72149,-80.2683838
Enid,OK,36.3967623,-97.8791341
Lakewood,OH,41.4819932,-81.7981908
Lawrence,IN,39.8386516,-86.0252612
Wilson,NC,35.7212689,-77.9155395
Portage,MI,42.2011538,-85.5800022
Dunwoody,GA,33.9463786,-84.3342686
Poway,CA,32.9628234,-117.0358646
Harrisburg,PA,40.2663107,-76.8861122
San Jacinto,CA,33.7839664,-116.9589086
Troy,NY,42.7284117,-73.6917878
Newark,CA,37.5296593,-122.0402399
Cuyahoga Falls,OH,41.1348213,-81.4848086
Downers Grove,IL,41.7936822,-88.0102281
Bedford,TX,32.844017,-97.1430671
Dublin,OH,40.0992294,-83.1140771
Marana,AZ,32.4446988,-111.215709
Cypress,CA,33.8248235,-118.0399368
Murray,UT,40.6667841,-111.888417
Middletown,OH,39.5150576,-84.3982763
Ceres,CA,37.5949316,-120.9577098
St. Louis Park,MN,44.9475726,-93.3569023
Draper,UT,40.524761,-111.8637305
Palm Springs,CA,33.77217945,-116.4952977
Kyle,TX,29.9892816,-97.877174
Lincoln,CA,38.8598295,-121.3423921
Ocoee,FL,28.5695186,-81.544117
Burleson,TX,30.4764878,-96.6353488
La Mirada,CA,33.9060971,-118.0107092
Farmers Branch,TX,32.9265137,-96.8961151
East Lansing,MI,42.7320307,-84.4721678
Jeffersonville,IN,38.2770227,-85.7371604
Wauwatosa,WI,43.0494122,-88.0079271
Saginaw,MI,43.4200387,-83.9490365
Littleton,CO,39.613321,-105.016649
Columbus,IN,39.2014405,-85.9213796
Sheboygan,WI,43.7508284,-87.71453
Cedar Hill,TX,32.5888072,-96.9553675
Rancho Santa Margarita,CA,33.6408845,-117.6029341
Beavercreek,OH,39.7092262,-84.0632685
Niagara Falls,NY,43.08436,-79.0614686
East Providence,RI,41.8137116,-71.3700545
Roswell,NM,33.3943282,-104.5229518
Chesterfield,MO,38.661953,-90.5643258
San Luis Obispo,CA,35.3540209,-120.3757163
Covina,CA,34.0877926,-117.8891164
Bothell,WA,47.7598697,-122.2068288
Minot,ND,48.23251,-101.296273
Glenview,IL,42.0863023,-87.82609487
Monroe,LA,32.5102427,-92.1032411
Charlottesville,VA,38.029306,-78.4766781
Mentor,OH,41.6664781,-81.3399769
Keller,TX,32.9299655,-97.2271249
Roseville,MI,42.4972583,-82.9371409
Elmhurst,IL,41.8994745,-87.9403418
Mansfield,OH,40.75839,-82.5154471
Titusville,FL,28.6122187,-80.8075538
Euclid,OH,41.5931049,-81.5267873
Salina,KS,38.8402805,-97.6114237
Charleston,WV,38.3505995,-81.6332812
Prescott Valley,AZ,34.6100243,-112.315721
Everett,MA,42.40843,-71.0536625
Middletown,CT,41.5623178,-72.6509061
Biloxi,MS,30.4007626,-88.8893818
Alexandria,LA,31.2909782,-92.4616292
Fort Pierce,FL,27.4467056,-80.3256056
Winter Garden,FL,28.5656649,-81.5856742
Oro Valley,AZ,32.4095168,-110.9806463
Morgan Hill,CA,37.130408,-121.6544974
Rockwall,TX,32.8923464,-96.4066987
Hattiesburg,MS,31.3271189,-89.2903392
Coachella,CA,33.68656595,-116.1532775
Wake Forest,NC,35.9803138,-78.5103731
Cleveland,TN,35.1595182,-84.8766115
Attleboro,MA,41.9438129,-71.2806515
Oakland Park,FL,26.1801443,-80.1372006
Huntington,WV,38.4192496,-82.445154
Winter Haven,FL,28.0222435,-81.7328568
Strongsville,OH,41.3144733,-81.83511
Danville,CA,37.8215929,-121.99996
Barnstable Town,MA,41.7001132,-70.2994666
Riverton,UT,40.5179761,-111.9393701
The Colony,TX,33.0890094,-96.8863922
Binghamton,NY,42.0987125,-75.9125262
Urbandale,IA,41.6274552,-93.7380624
Farmington,NM,36.7291152,-108.205445
Plainfield,IL,41.6086711,-88.2054345
Lombard,IL,41.8864687,-88.0201536
Prescott,AZ,34.5399962,-112.4687616
North Lauderdale,FL,26.217305,-80.2258811
Blacksburg,VA,37.2296566,-80.4136767
Hackensack,NJ,40.8871438,-74.0410865
Sayreville,NJ,40.4635362,-74.3618499
Altamonte Springs,FL,28.6619154,-81.3885899
El Centro,CA,32.792,-115.5630514
Sherman,TX,36.2452294,-101.8858689
Cleveland Heights,OH,41.5200518,-81.556235
Bountiful,UT,40.8894611,-111.8804817
York,PA,39.9624624,-76.727707
Peachtree Corners,GA,33.9701009,-84.2215869
Haltom City,TX,32.7995738,-97.2691817
Spring Hill,TN,35.751179,-86.9300023
Ormond Beach,FL,29.2854132,-81.0557921
Cutler Bay,FL,25.5783,-80.3377
Goose Creek,SC,32.9961038,-80.0387292
Moorhead,MN,46.8739081,-96.7538674
Westfield,IN,40.04792895,-86.16580874
Concord,NH,43.207178,-71.537476
Altoona,PA,40.518681,-78.394736
Rohnert Park,CA,38.3396367,-122.7010984
Fond du Lac,WI,43.7748763,-88.4458033
Brea,CA,33.9170444,-117.888855
Gainesville,GA,34.2978794,-83.8240663
Salem,MA,42.5195292,-70.8967226
Sierra Vista,AZ,31.5545973,-110.2997756
North Miami Beach,FL,25.9331488,-80.1625463
Freeport,NY,40.6576071,-73.5835826
Mankato,MN,44.1634663,-93.9993505
Gallatin,TN,36.3883031,-86.4475898
Lompoc,CA,34.6391501,-120.4579409
DeKalb,IL,41.8903447,-88.7713953
Burlington,VT,44.4761601,-73.212906
San Bruno,CA,37.6261715,-122.4332435
Brentwood,TN,36.0325687,-86.7825235
Jefferson City,MO,38.577359,-92.1724265
Edmonds,WA,47.8105738,-122.3774952
Apache Junction,AZ,33.4150485,-111.549577
Fairfield,OH,39.3458953,-84.5605031
Oakley,CA,37.9974219,-121.7124536
Linden,NJ,40.6220478,-74.2445902
Puyallup,WA,47.1849009,-122.29214
Huntsville,TX,30.7235263,-95.5507771
Urbana,IL,40.1117174,-88.207301
Beverly,MA,42.5584284,-70.8800491
State College,PA,40.7944504,-77.8616386
Pittsfield,MA,42.451302,-73.260018
Schertz,TX,29.5641617,-98.2695702
Bell Gardens,CA,33.9694561,-118.1503953
Oviedo,FL,28.6702526,-81.2084941
Grove City,OH,39.8814519,-83.0929645
Campbell,CA,37.2870626,-121.9448818
Wentzville,MO,38.8244136,-90.8683119
Woonsocket,RI,42.0028761,-71.5147839
La Quinta,CA,33.6654913,-116.2776956
Leominster,MA,42.5267443,-71.7614891
Midland,MI,43.6155825,-84.2472117
Weslaco,TX,26.1594305,-97.9907362
Newnan,GA,33.3806716,-84.7996573
Shakopee,MN,44.7980186,-93.5268986
Brighton,CO,39.983721,-104.8110775
Rancho Palos Verdes,CA,33.7483311,-118.3707683
Pine Bluff,AR,34.2157064,-92.0140402
Coppell,TX,32.9552598,-97.0155703
Bremerton,WA,47.5653663,-122.6246836
Moline,IL,41.5067003,-90.5151342
Delaware,OH,40.2986724,-83.067965
Findlay,OH,41.0413873,-83.6503982
Westfield,MA,42.1390327,-72.7584859
Hickory,NC,35.7333312,-81.3442915
Shelton,CT,41.3164856,-73.0931641
Greenacres,FL,26.623679,-80.1253213
Westerville,OH,40.126139,-82.9295287
Manassas,VA,38.7509488,-77.4752667
Kearny,NJ,40.7684342,-74.1454214
Los Banos,CA,37.0592253,-120.8505342
Spanish Fork,UT,40.1150133,-111.6547774
Belleville,IL,38.5200504,-89.9839935
Maplewood,MN,45.0082216,-93.0456985
Bullhead City,AZ,35.1477774,-114.5682983
Florence,AL,34.79981,-87.677251
Wilkes-Barre,PA,41.2464824,-75.8817316
Hollister,CA,36.8524545,-121.4016021
Bartlett,IL,41.9908485,-88.1850028
Fitchburg,MA,42.5903661,-71.8119837
Cape Girardeau,MO,37.3034933,-89.5230357
Cedar Falls,IA,42.5274123,-92.4453179
Lancaster,OH,39.7136754,-82.5993294
Buffalo Grove,IL,42.1514146,-87.959794
Royal Palm Beach,FL,26.7017553,-80.22338423
Hutchinson,KS,38.0608444,-97.9297743
Marion,IA,41.3144108,-93.1010141
Covington,KY,39.0836224,-84.508371
Columbia,TN,35.6150716,-87.0352831
Friendswood,TX,29.5293998,-95.2010447
Indian Trail,NC,35.0768141,-80.6692352
Woburn,MA,42.4792618,-71.1522766
Holyoke,MA,42.2071434,-72.60765
Hagerstown,MD,39.6419219,-77.7202641
Montclair,CA,34.0775104,-117.6897776
Danville,VA,36.5859718,-79.3950228
Quincy,IL,39.9356016,-91.4098727
San Gabriel,CA,34.0990733,-118.1085682
Hilton Head Island,SC,32.1618488,-80.7512616
Hallandale Beach,FL,25.98584285,-80.14118352
Crystal Lake,IL,42.2411344,-88.3161965
Calexico,CA,32.6790572,-115.498703
Lake Oswego,OR,45.4206749,-122.670649
Romeoville,IL,41.6475306,-88.0895061
Plant City,FL,28.01633,-82.1234803
Keizer,OR,44.9969,-123.0266267
New Berlin,WI,42.976453,-88.1090391
Chelsea,MA,42.3917638,-71.0328284
Sumter,SC,33.9204354,-80.3414693
La Puente,CA,34.01979,-117.9503677
Roy,UT,41.1617999,-112.0261903
Marlborough,MA,42.3459271,-71.5522874
Milton,GA,34.1135408,-84.2695169
Issaquah,WA,47.5348778,-122.0432974
Lancaster,TX,32.5920798,-96.7561083
Streamwood,IL,42.0255827,-88.1784085
Germantown,TN,35.0867577,-89.8100858
Annapolis,MD,38.9786401,-76.492786
Carol Stream,IL,41.9125286,-88.1347927
Culver City,CA,34.0211224,-118.396466
Hobbs,NM,32.707667,-103.1311314
Lynnwood,WA,47.8278656,-122.3053932
Mooresville,NC,35.5848596,-80.8100724
Brookfield,WI,43.0605671,-88.1064787
Olive Branch,MS,34.9617605,-89.8295315
Northglenn,CO,39.9100858,-104.987552
Hot Springs,AR,34.4929465,-93.06551559
Norwich,CT,41.5243537,-72.0759008
Warren,OH,41.237557,-80.818417
Duncanville,TX,32.6518004,-96.9083366
Hurst,TX,32.8234621,-97.1705678
Clermont,FL,28.5494447,-81.7728543
Wheeling,IL,42.138889,-87.9310944
Fort Lee,NJ,40.8509333,-73.9701382
Wausau,WI,44.9596017,-89.6298239
Pacifica,CA,37.6138253,-122.4869194
Florence,SC,34.1984435,-79.7671658
Lake Worth,FL,26.615891,-80.0691435
Longview,WA,46.1377048,-122.9344623
Eagle Mountain,UT,40.3093488,-112.0119825
Reynoldsburg,OH,39.9547861,-82.8121191
Clovis,NM,34.405472,-103.2050709
Tupelo,MS,34.2576067,-88.7033859
Rosenberg,TX,29.5571825,-95.8085623
Martinez,CA,38.0138934,-122.1338674
Pleasant Grove,UT,40.3640349,-111.7386884
Grants Pass,OR,42.4393707,-123.3272489
Dover,DE,39.158168,-75.5243682
Huber Heights,OH,39.85902405,-84.11141952
Stanton,CA,33.79410005,-117.9951006
Menomonee Falls,WI,43.1790768,-88.1170784
Waxahachie,TX,32.3944908,-96.8439365
Holly Springs,NC,35.6512655,-78.8336218
Atlantic City,NJ,39.3642852,-74.4229351
Cottage Grove,MN,44.8277446,-92.9438218
Valley Stream,NY,40.6631362,-73.7056955
Hanover Park,IL,41.9994722,-88.1450735
Spartanburg,SC,34.9498007,-81.9320157
Oregon City,OR,45.3573429,-122.6067583
Winter Springs,FL,28.6987064,-81.3054759
Carpentersville,IL,42.1211364,-88.2578582
Wildomar,CA,33.5939372,-117.2414989
Greenfield,WI,42.9614039,-88.0125865
Braintree Town,MA,42.20453615,-71.01817063
Rock Island,IL,41.4411786,-90.5766144
Muskogee,OK,35.7478769,-95.3696909
West Fargo,ND,46.874967,-96.900362
Mount Juliet,TN,36.200055,-86.5186054
San Juan,TX,26.1892409,-98.1552872
Portage,IN,41.5758708,-87.1761455
Aventura,FL,25.9564812,-80.1392121
Owasso,OK,36.2659698,-95.8548557
Park Ridge,IL,42.0112329,-87.8406031
Beloit,WI,42.5083272,-89.031784
New Albany,IN,38.2856247,-85.8241312
Benton,AR,36.3456186,-94.2670404
Rome,GA,34.257038,-85.1646726
Lima,OH,40.7399785,-84.105006
Muskegon,MI,43.2341813,-86.2483921
Bettendorf,IA,41.5252761,-90.5096386
Dunedin,FL,28.0197404,-82.7717684
Hilliard,OH,40.033814,-83.1596108
Phenix City,AL,32.4709761,-85.0007653
Addison,IL,41.931696,-87.9889556
Lebanon,TN,36.2079779,-86.2910945
West Hollywood,CA,34.0923014,-118.3692894
Roseville,MN,45.0060767,-93.1566107
Tucker,GA,33.85162905,-84.22374317
Moorpark,CA,34.285558,-118.8820414
Richfield,MN,44.8766431,-93.2877877
Meridian,MS,32.3643098,-88.703656
Monrovia,CA,34.1483499,-118.0014517
Kearns metro township,UT,None,None
Oak Creek,WI,42.8858503,-87.8631362
Lincoln Park,MI,42.2505943,-83.1785361
Texarkana,TX,33.44667445,-94.07714831
Claremont,CA,34.0966764,-117.7197785
Oswego,IL,41.6834778,-88.3525714
Post Falls,ID,47.7110106,-116.9480877
Lewiston,ME,44.100351,-70.2147764
Peachtree City,GA,33.3967829,-84.5957629
Lauderdale Lakes,FL,26.1667184,-80.2085565
Richmond,KY,37.7478572,-84.2946539
Bartlesville,OK,36.7494864,-95.9782966
Tooele,UT,40.4062872,-113.1966394
Mount Vernon,WA,48.4200462,-122.32642
Leavenworth,KS,39.345184,-94.921703
Prattville,AL,32.4640245,-86.4596966
Watertown Town,MA,42.3678613,-71.1874398
Calumet City,IL,41.616016,-87.5295837
San Juan Capistrano,CA,33.5016932,-117.6625509
Marion,OH,40.5886259,-83.1287349
Franklin,WI,42.888627,-88.0384195
Temple City,CA,34.1082994,-118.0577568
Cooper City,FL,26.0474608,-80.27384418
Del Rio,TX,29.3655405,-100.894698
El Mirage,AZ,33.6130338,-112.3244866
La Vergne,TN,36.0156178,-86.5819394
Inver Grove Heights,MN,44.8479039,-93.0428119
Monroe,NC,34.9854275,-80.5495112
Bell,CA,33.9747806,-118.1866361
Gahanna,OH,40.0195625,-82.8791363
Riviera Beach,FL,26.784343,-80.0650293
Wildwood,MO,38.5806948,-90.6314374
Upper Arlington,OH,39.9945084,-83.0624078
Richmond,IN,39.8286897,-84.8898521
Plainfield,IN,39.7042123,-86.3994387
Manhattan Beach,CA,33.8915985,-118.3951241
Lufkin,TX,31.3386242,-94.7288558
Gadsden,AL,34.010929,-85.9989596
Georgetown,KY,38.2097967,-84.5588311
La Porte,TX,29.6657838,-95.0193729
Englewood,CO,39.6482059,-104.9879641
Brunswick,OH,41.2456819,-81.8275398
East Point,GA,33.6795531,-84.4393724
DeLand,FL,29.0283213,-81.3031098
Pleasant Hill,CA,37.9479786,-122.0607963
Merrillville,IN,41.4828144,-87.3328139
Stow,OH,41.1596261,-81.4406258
San Luis,AZ,32.4934395,-114.7737551
Cedar City,UT,37.6774238,-113.061827
McMinnville,OR,45.2100367,-123.194463
Leawood,KS,38.966673,-94.6169012
Cookeville,TN,36.1623886,-85.4997057
Menlo Park,CA,37.4519671,-122.1779927
Myrtle Beach,SC,33.6956461,-78.8900409
Panama City,FL,30.1600827,-85.6545729
Sun Prairie,WI,43.1834579,-89.2134359
Pullman,WA,46.7304268,-117.173895
Vestavia Hills,AL,33.4487989,-86.7879492
North Ridgeville,OH,41.3894905,-82.0190321
Socorro,TX,31.654557,-106.3033146
Randolph Town,MA,42.1613358,-71.0429353
Wenatchee,WA,47.4234599,-120.3103494
Norristown,PA,40.121497,-75.3399048
Goshen,IN,41.5824086,-85.834366
Butte-Silver Bow,MT,46.0131505,-112.536508
Goldsboro,NC,35.3848841,-77.9927651
Parkland,FL,26.32540565,-80.27393698
University City,MO,38.6569083,-90.3103443
Midvale,UT,40.6149174,-111.9106607
Franklin Town,MA,42.08853535,-71.40153163
Kennesaw,GA,34.0234337,-84.6154897
Adelanto,CA,34.5827699,-117.409215
Torrington,CT,41.8006523,-73.1212214
University Place,WA,47.2368034,-122.552067
Chester,PA,39.849557,-75.3557458
Douglasville,GA,33.7514966,-84.7477136
Salisbury,NC,35.6709727,-80.4742261
Lake Stevens,WA,48.0197794,-122.0660914
Foster City,CA,37.5600336,-122.2688522
Valparaiso,IN,41.4730948,-87.0611412
Fairborn,OH,39.8208998,-84.0193858
Estero,FL,26.4381474,-81.8067537
Mason,OH,39.3600586,-84.309939
Kearney,NE,40.4906216,-98.9472344
Cottonwood Heights,UT,40.613474,-111.8256464
Beverly Hills,CA,34.0696501,-118.3963062
Seaside,CA,36.62593,-121.8169383
Dalton,GA,34.7691867,-84.9702475
San Dimas,CA,34.085315,-117.8408327
Glendale Heights,IL,41.919522,-88.07663651
Dana Point,CA,33.4669721,-117.6981075
Weatherford,TX,32.7589648,-97.7970748
Midlothian,TX,32.482361,-96.9944489
Newark,DE,39.6775927,-75.7630866
Alabaster,AL,33.2442813,-86.8163773
Deer Park,TX,29.7052284,-95.1238204
Long Beach,NY,40.5885508,-73.6582631
Woodridge,IL,41.7563344,-88.045559
Greer,SC,34.9381361,-82.2272119
Springville,UT,40.1652447,-111.6114726
Saratoga Springs,UT,40.3491173,-111.904656
Hinesville,GA,31.8477298,-81.5960354
Copperas Cove,TX,31.124062,-97.9030785
Holland,MI,42.7876022,-86.1090828
American Fork,UT,40.3768064,-111.7959146
Andover,MN,45.2332985,-93.2913405
Matthews,NC,35.1159532,-80.7224386
Helena,MT,46.5927425,-112.036277
Woodstock,GA,34.1014112,-84.5192192
Florence,KY,38.9989499,-84.6266111
Northbrook,IL,42.128704,-87.8265089
Statesboro,GA,32.4490141,-81.7832912
Salisbury,MD,38.366027,-75.6009964
Walla Walla,WA,46.0667277,-118.3393456
Fair Lawn,NJ,40.9397796,-74.1312504
St. Charles,IL,41.9139808,-88.3128183
Nacogdoches,TX,31.5970503,-94.5927451
Lewiston,ID,46.4195913,-117.0216144
Bay City,MI,43.5944677,-83.8888648
Laramie,WY,41.311367,-105.591101
Houma,LA,29.5957696,-90.7195348
Massillon,OH,40.7965119,-81.5231597
Manitowoc,WI,44.0886059,-87.6575841
Jackson,MI,42.2416466,-84.425589
Harker Heights,TX,31.0746347,-97.6590473
Redmond,OR,44.2726203,-121.1739212
Elk Grove Village,IL,42.0041236,-87.9706457
Kaysville,UT,41.0349847,-111.9383931
Lawndale,CA,33.8885217,-118.3531991
Southlake,TX,32.9412363,-97.1341783
Savage,MN,44.7779041,-93.3356204
Des Moines,WA,47.398829,-122.3099093
Bethel Park,PA,40.3275697,-80.0394977
Dania Beach,FL,26.0524224,-80.143929
Bangor,ME,44.8011821,-68.7778138
Spring Valley,NY,41.1130231,-74.0437839
Dover,NH,43.1981117,-70.8739761
College Park,MD,38.99203005,-76.9461029
El Paso de Robles (Paso Robles),CA,35.6389902,-120.6860902
Rome,NY,43.2128473,-75.4557304
Clearfield,UT,41.1134756,-112.0244382
Liberty,MO,39.246479,-94.419079
Eastpointe,MI,42.4683698,-82.9554746
Pekin,IL,40.5689849,-89.650105
Westlake,OH,41.4553232,-81.9179174
Gillette,WY,44.290635,-105.501876
Alamogordo,NM,32.9046474,-105.941835
Juneau,AK,58.3019496,-134.419734
La Verne,CA,34.1008426,-117.7678355
Garfield,NJ,40.8814882,-74.113198
West Bend,WI,43.4252776,-88.1834277
Rochester,NH,43.3050631,-70.9753629
Bowling Green,OH,41.3747744,-83.6513229
Syracuse,UT,41.0895938,-112.0638903
Shawnee,OK,35.3272928,-96.9253004
Sherwood,AR,34.8150907,-92.2243153
Sahuarita,AZ,31.9575818,-110.955646
Garner,NC,35.7112642,-78.6141709
Miami Lakes,FL,25.91162125,-80.3212748
Petersburg,VA,37.227928,-77.4019268
North Olmsted,OH,41.4156025,-81.9234726
Wheat Ridge,CO,39.766098,-105.0772063
Cleburne,TX,32.3476438,-97.3866837
Cibolo,TX,29.5707831,-98.2330927
Banning,CA,33.9255685,-116.875289
Laguna Hills,CA,33.5948758,-117.6882067
Princeton,NJ,40.34833555,-74.66842306
Naugatuck,CT,41.4860186,-73.0509432
Mundelein,IL,42.263079,-88.0039653
Michigan City,IN,41.7075394,-86.8950297
Kingman,AZ,35.189443,-114.0530065
San Pablo,CA,37.9621457,-122.3455263
