16246,Crossgate,Kentucky,230,-8.30%,38.2792369,-85.6299612
16247,Fitzhugh,Oklahoma,230,12.70%,34.665921,-96.7750121
16248,Goldsboro,Maryland,230,6.40%,39.0338053,-75.7867417
16249,Grinnell,Kansas,230,-30.00%,39.12723,-100.629031
16250,Lenora,Kansas,230,-24.50%,39.61056,-100.002627
16251,Leonard,North Dakota,230,-12.50%,46.651915,-97.245647
16252,Oliver,Georgia,230,-7.20%,32.5215666,-81.533163
16253,Page,North Dakota,230,2.20%,47.1597055,-97.5712038
16254,Paton,Iowa,230,-13.20%,42.1644226,-94.2552419
16255,Pavillion,Wyoming,230,39.30%,43.2446546,-108.6902581
16256,Pyatt,Arkansas,230,-8.70%,36.2530727,-92.84405034
16257,Rensselaer,Missouri,230,57.50%,39.6705995,-91.5445999
16258,Roosevelt,Oklahoma,230,-17.50%,34.8486737,-99.0217429
16259,Scranton,Arkansas,230,3.60%,35.3605141,-93.5402028
16260,Trent,South Dakota,230,-9.00%,43.906361,-96.653937
16261,White City,Illinois,230,4.00%,39.0647689,-89.7634271
16262,Amsterdam,Missouri,229,-18.70%,38.3497423,-94.5891216
16263,Buckner,Arkansas,229,-41.40%,33.3584581,-93.4360073
16264,Campbell Station,Arkansas,229,0.80%,35.6683789,-91.2510816
16265,Creston,Washington,229,-1.20%,47.7584877,-118.519718
16266,Darbyville,Ohio,229,-21.80%,39.6970065,-83.1137983
16267,Emma,Missouri,229,-5.70%,38.9716845,-93.4946554
16268,Forsan,Texas,229,1.70%,32.109848,-101.3662316
16269,Gary,South Dakota,229,-0.80%,44.792464,-96.455886
16270,Grandin,Missouri,229,-2.90%,36.8292209,-90.8229006
16271,Horn Hill,Alabama,229,-2.10%,31.2457259,-86.3166187
16272,Nilwood,Illinois,229,-19.30%,39.3981062,-89.8087086
16273,Pease,Minnesota,229,37.90%,45.6980214,-93.6480191
16274,Plaucheville,Louisiana,229,-18.50%,30.9654672,-91.9817867
16275,Roopville,Georgia,229,28.60%,33.4564825,-85.1303101
16276,Seagrove,North Carolina,229,-8.00%,35.5408425,-79.7778859
16277,Seneca,Oregon,229,3.10%,44.134598,-118.9716139
16278,Unionville Center,Ohio,229,-23.40%,40.1383939,-83.3399191
16279,Yorkana,Pennsylvania,229,-4.90%,39.9764874,-76.5841323
16280,Benedict,Nebraska,228,-17.90%,41.0058474,-97.6064412
16281,Elrosa,Minnesota,228,19.30%,45.5627429,-94.9472391
16282,Kirbyville,Missouri,228,26.60%,36.6231181,-93.1640687
16283,Lexington,Georgia,228,-5.00%,33.8698404,-83.111817
16284,Momeyer,North Carolina,228,-21.90%,35.9612646,-78.0569327
16285,Olar,South Carolina,228,-3.30%,33.1804338,-81.185382
16286,Omaha,Illinois,228,-12.90%,37.8903243,-88.3030977
16287,Pamplin City,Virginia,228,15.10%,37.2634817,-78.682505
16288,Spring Lake,Indiana,228,-12.90%,39.7768555,-85.85371007
16289,St. Francis,Arkansas,228,-10.50%,35.0153956,-90.7263194
16290,Willow Hill,Illinois,228,-8.40%,38.9958759,-88.0225349
16291,Ambia,Indiana,227,15.80%,40.4900363,-87.5169642
16292,Bakersfield,Missouri,227,-20.30%,36.5226239,-92.1426885
16293,Cedar Hill Lakes,Missouri,227,-0.80%,38.3297759,-90.6576279
16294,Creola,Louisiana,227,18.20%,31.4278685,-92.47981512
16295,Flensburg,Minnesota,227,-6.50%,45.9552432,-94.5350089
16296,Fort Laramie,Wyoming,227,-6.50%,42.21271,-104.5177405
16297,Glen Campbell,Pennsylvania,227,-25.50%,40.8208976,-78.8269753
16298,Hoople,North Dakota,227,-21.90%,48.5347143,-97.6348091
16299,Kite,Georgia,227,-5.80%,32.6923836,-82.5145752
16300,Lake Wilson,Minnesota,227,-15.60%,43.9967083,-95.9532664
16301,Lima,Montana,227,-6.10%,44.6361718,-112.5912118
16302,Marathon,Iowa,227,-24.50%,42.8616407,-94.9824889
16303,Morrill,Kansas,227,-17.70%,39.928335,-95.69193
16304,Napoleon,Indiana,227,-5.00%,39.2047742,-85.330797
16305,New Columbus,Pennsylvania,227,6.00%,41.1734169,-76.2935477
16306,Packwood,Iowa,227,1.70%,41.1328058,-92.0827361
16307,Reading,Kansas,227,-8.40%,38.5194564,-95.9586015
16308,Smithland,Iowa,227,2.70%,42.229157,-95.9308434
16309,Turin,New York,227,-13.60%,43.627378,-75.41153
16310,Walnut,Kansas,227,2.70%,37.6014373,-95.0780294
16311,Corinth,Kentucky,226,24.10%,38.4967376,-84.5641099
16312,Elbing,Kansas,226,4.10%,38.0527925,-97.1278103
16313,Gratiot,Wisconsin,226,-10.30%,42.5803263,-90.0235545
16314,Greenwood,Illinois,226,-8.80%,42.3925202,-88.3892586
16315,Nebo,Kentucky,226,2.70%,37.383656,-87.6427843
16316,Sherwood,North Dakota,226,-10.60%,48.9600187,-101.632661
16317,Waldorf,Minnesota,226,-6.20%,43.9349223,-93.6974928
16318,Avera,Georgia,225,3.60%,33.1940354,-82.5270728
16319,Detroit,Oregon,225,-14.10%,44.7349139,-122.1511929
16320,East Hope,Idaho,225,11.90%,48.2418738,-116.2954561
16321,Elba,Nebraska,225,-6.60%,41.2855679,-98.5678508
16322,Forest City,Illinois,225,-21.60%,40.3700411,-89.8276113
16323,Griffithville,Arkansas,225,-14.40%,35.1236984,-91.6451348
16324,Henrieville,Utah,225,41.50%,37.5627625,-111.9943535
16325,Lane,Kansas,225,-12.40%,38.4651663,-100.4776682
16326,Louisville,Kansas,225,7.10%,39.250274,-96.31472
16327,Maxeys,Georgia,225,6.60%,33.7554407,-83.17393669
16328,Minnewaukan,North Dakota,225,-26.70%,48.071388,-99.252357
16329,Nisland,South Dakota,225,7.10%,44.673041,-103.553526
16330,Pollock,South Dakota,225,-33.40%,45.901383,-100.288457
16331,Ravenna,Texas,225,4.10%,33.6728814,-96.2416484
16332,Rexford,Kansas,225,43.30%,39.471671,-100.743482
16333,Robinson,Kansas,225,4.60%,39.8166687,-95.4105347
16334,Salladasburg,Pennsylvania,225,-13.10%,41.2772957,-77.225804
16335,Troutville,Pennsylvania,225,-0.40%,41.0256177,-78.7853089
16336,Twilight,Pennsylvania,225,-6.20%,40.1129969,-79.8888039
16337,Bethany,Pennsylvania,224,-23.20%,41.6131434,-75.2843432
16338,Cobalt,Missouri,224,18.50%,37.5460805,-90.28726263
16339,Creedmoor,Texas,224,5.60%,30.0899368,-97.7338917
16340,Dadeville,Missouri,224,0.00%,37.4803208,-93.6738174
16341,Damascus,Georgia,224,-18.80%,31.29880285,-84.71692252
16342,Hubbard,Nebraska,224,-2.10%,42.3866626,-96.5894792
16343,La Ward,Texas,224,11.40%,28.8438769,-96.4641388
16344,Lakeview Heights,Kentucky,224,9.20%,38.1514705,-83.5043529
16345,Losantville,Indiana,224,-20.00%,40.0247544,-85.1831236
16346,Owendale,Michigan,224,-24.00%,43.7291081,-83.2671817
16347,Painter,Virginia,224,-8.90%,37.585411,-75.7849299
16348,Portersville,Pennsylvania,224,-16.40%,40.9255114,-80.1442551
16349,Pottawattamie Park,Indiana,224,-25.30%,41.7225398,-86.8669736
16350,Rogers,Ohio,224,-15.10%,40.7914504,-80.6261833
16351,Taylorsville,Georgia,224,-2.10%,34.0862938,-84.9878581
16352,Burnside,Pennsylvania,223,-21.40%,40.8128423,-78.7855858
16353,Craig,Missouri,223,-27.50%,40.1947194,-95.3710903
16354,Curryville,Missouri,223,-11.10%,39.3455987,-91.3448719
16355,Fostoria,Iowa,223,-3.00%,43.2421877,-95.1555519
16356,Harrison,Nebraska,223,-19.70%,42.6873162,-103.883042
16357,Harrisville,Ohio,223,-13.80%,40.1814586,-80.8875904
16358,Keystone,West Virginia,223,-50.30%,37.4148369,-81.450937
16359,Lignite,North Dakota,223,28.90%,48.877532,-102.562949
16360,Lostine,Oregon,223,-14.80%,45.4875613,-117.4296408
16361,Mackville,Kentucky,223,8.20%,37.7367355,-85.0674597
16362,Marland,Oklahoma,223,-20.00%,36.5608732,-97.1511535
16363,Medicine Lake,Montana,223,-16.40%,48.501414,-104.504677
16364,Mentor,Kentucky,223,27.40%,38.8872886,-84.2463245
16365,New Providence,Iowa,223,-2.10%,42.2818138,-93.1711829
16366,Olds,Iowa,223,-10.00%,41.1333209,-91.5455791
16367,Owaneco,Illinois,223,-12.80%,39.4822664,-89.1936976
16368,Pickstown,South Dakota,223,31.90%,43.0672168,-98.5320265
16369,Pineville,Arkansas,223,-10.00%,36.1628467,-92.1070974
16370,Riverdale,North Dakota,223,-17.70%,47.497499,-101.371271
16371,Wachapreague,Virginia,223,-5.50%,37.6043743,-75.6880876
16372,Washta,Iowa,223,-20.60%,42.5755429,-95.7175088
16373,Bryce Canyon City,Utah,222,236.30%,37.6741095,-112.1565
16374,Buckland,Ohio,222,-12.50%,40.6228268,-84.2599507
16375,Chester,Nebraska,222,-24.20%,40.010285,-97.618376
16376,De Kalb,Missouri,222,-13.60%,39.5869398,-94.9252426
16377,Dougherty,Oklahoma,222,-0.80%,34.3995346,-97.0555719
16378,Dudley,Missouri,222,-23.10%,36.7886649,-90.0931526
16379,Greenwald,Minnesota,222,10.40%,45.6016317,-94.8600149
16380,Kelford,North Carolina,222,-9.00%,36.1796007,-77.2235757
16381,Mineral,Illinois,222,-18.00%,41.382669,-89.8364918
16382,Norwood,Georgia,222,-26.40%,33.4626371,-82.7051355
16383,Uehling,Nebraska,222,-19.20%,41.7341615,-96.505026
16384,Winger,Minnesota,222,8.20%,47.5360732,-95.9883725
16385,Andersonville,Georgia,221,-36.60%,32.19685455,-84.14471459
16386,Berger,Missouri,221,7.20%,38.6742133,-91.3387691
16387,Burdett,Kansas,221,-13.60%,38.19196,-99.5267844
16388,Campbellton,Florida,221,-15.00%,30.9493516,-85.4021544
16389,Heflin,Louisiana,221,-9.70%,32.4562654,-93.2640571
16390,Hills and Dales,Ohio,221,-15.00%,40.82978,-81.4448384
16391,Lake Ka-Ho,Illinois,221,-11.90%,39.0997693,-89.7470374
16392,Lismore,Minnesota,221,-7.90%,43.747744,-95.947241
16393,North Star,Ohio,221,5.70%,40.3247694,-84.5705106
16394,Ruthton,Minnesota,221,-21.60%,44.176633,-96.103918
16395,Rutledge,Minnesota,221,12.10%,46.2595839,-92.8664568
16396,Smithfield,Illinois,221,3.20%,40.4733743,-90.2917904
16397,Aleknagik,Alaska,220,-0.40%,59.303411,-158.6901135
16398,Askewville,North Carolina,220,22.90%,36.11342,-76.94272212
16399,Caney City,Texas,220,-7.10%,32.2086891,-96.0343123
16400,Clatonia,Nebraska,220,-19.70%,40.465138,-96.8499233
16401,Clear Lake,Illinois,220,-17.60%,39.8136611,-89.5687083
16402,Detroit,Alabama,220,-10.90%,34.0281608,-88.1700368
16403,Goose Lake,Iowa,220,-4.70%,41.9675262,-90.3829093
16404,Gratiot,Ohio,220,17.60%,39.9522145,-82.21465022
16405,Hanksville,Utah,220,6.70%,38.37079785,-110.7168593
16406,Hanlontown,Iowa,220,-3.90%,43.2802338,-93.3788179
16407,Highland Park,Florida,220,-9.80%,27.8650254,-81.5617427
16408,Jewett,Illinois,220,-5.10%,39.2078171,-88.2458744
16409,Lineville,Iowa,220,-19.40%,40.5813967,-93.52383
16410,Lynch,Nebraska,220,-17.60%,42.8302762,-98.4661932
16411,McCook,Illinois,220,-13.30%,41.7978095,-87.8447798
16412,Meta,Missouri,220,-11.60%,38.3125374,-92.1660095
16413,Moore Station,Texas,220,18.90%,32.181821,-95.5669032
16414,Navarro,Texas,220,14.50%,32.0279525,-96.4985456
16415,Skykomish,Washington,220,3.20%,47.7092722,-121.3605684
16416,Bladen,Nebraska,219,-24.70%,40.3221574,-98.5947733
16417,Calvin,Louisiana,219,-6.80%,31.9657173,-92.7757087
16418,Fisher,Louisiana,219,-18.50%,31.4937872,-93.4657301
16419,Gilman,Minnesota,219,4.70%,45.735245,-93.9491479
16420,Gorham,Illinois,219,-14.40%,37.718384,-89.4859292
16421,Houstonia,Missouri,219,-20.60%,38.8989062,-93.3582645
16422,Landisburg,Pennsylvania,219,12.80%,40.3425843,-77.3072071
16423,Preston,Missouri,219,0.40%,37.9413232,-93.2085536
16424,Stuckey,South Carolina,219,-16.40%,33.7318326,-79.5125596
16425,Sumner,Nebraska,219,-7.50%,40.9498867,-99.5080996
16426,Thedford,Nebraska,219,3.30%,41.9775427,-100.5741974
16427,Wahkon,Minnesota,219,-30.40%,46.1187906,-93.5215714
16428,Bates City,Missouri,218,-13.10%,39.0061187,-94.072446
16429,Belle Valley,Ohio,218,-17.40%,39.7906282,-81.5562357
16430,Clarksville,Pennsylvania,218,-6.80%,39.9728519,-80.0439439
16431,Donnelly,Idaho,218,56.80%,44.7325107,-116.0775155
16432,Douglassville,Texas,218,24.50%,33.1920712,-94.3535278
16433,Fieldon,Illinois,218,-19.50%,39.1086589,-90.4984514
16434,Furman,South Carolina,218,-23.70%,32.6815627,-81.1881598
16435,Gainesville,New York,218,-28.00%,42.6408954,-78.1338985
16436,Hornick,Iowa,218,-13.80%,42.2305463,-96.097517
16437,Jamaica,Iowa,218,-7.60%,41.8460962,-94.3096871
16438,Merom,Indiana,218,-25.80%,39.0564308,-87.5675234
16439,Oakland,Kentucky,218,-16.10%,37.0419887,-86.2483177
16440,Olsburg,Kansas,218,13.50%,39.430553,-96.615564
16441,Posen,Michigan,218,-25.00%,45.261957,-83.698878
16442,Stinesville,Indiana,218,12.30%,39.2975728,-86.6530066
16443,Surry,Virginia,218,-16.40%,37.1381363,-76.834945
16444,Valley Hi,Ohio,218,-10.60%,40.312555,-83.6832645
16445,Wabbaseka,Arkansas,218,-32.50%,34.36151965,-91.79425538
16446,Cushing,Iowa,217,-11.70%,42.4647099,-95.6750061
16447,Cusick,Washington,217,2.80%,48.3374055,-117.2971655
16448,Delmont,South Dakota,217,-16.20%,43.26749,-98.162298
16449,Jet,Oklahoma,217,-5.20%,36.6661416,-98.1811787
16450,Kenefic,Oklahoma,217,12.40%,34.148149,-96.3622146
16451,Lakeline,Ohio,217,31.50%,41.660313,-81.45406059
16452,Mendota,Minnesota,217,3.30%,44.8871878,-93.1643869
16453,Russell,Arkansas,217,-5.20%,35.36256755,-91.51064567
16454,Stotts City,Missouri,217,-13.50%,37.1036682,-93.9496552
16455,Tustin,Michigan,217,-8.40%,44.102512,-85.458941
16456,Zap,North Dakota,217,-5.20%,47.286397,-101.92267
16457,Ardencroft,Delaware,216,-19.40%,39.8055753,-75.48573831
16458,Cleghorn,Iowa,216,-13.60%,42.8122463,-95.7127177
16459,Currie,Minnesota,216,-3.50%,44.071351,-95.666399
16460,Ford,Kansas,216,-31.60%,37.7072469,-99.8943146
16461,Harrison,Idaho,216,-20.00%,47.4542999,-116.7860257
16462,Hecla,South Dakota,216,-30.90%,45.883022,-98.152047
16463,Hollansburg,Ohio,216,0.90%,39.9969925,-84.7921818
16464,Ludlow Falls,Ohio,216,2.30%,39.9981082,-84.3388362
16465,Mount Hope,Wisconsin,216,16.10%,42.9672091,-90.8590158
16466,Riley,Indiana,216,35.00%,39.390039,-87.3000177
16467,Rockdale,Wisconsin,216,0.00%,42.972298,-89.0315057
16468,Scotsdale,Missouri,216,2.30%,38.3991074,-90.5873163
16469,Seven Devils,North Carolina,216,61.10%,36.1559724,-81.7996604
16470,Shamrock Lakes,Indiana,216,29.30%,40.4111536,-85.4263609
16471,Smyrna,New York,216,-10.30%,42.6872921,-75.5707376
16472,Virginia City,Montana,216,66.10%,45.2935505,-111.9442329
16473,Wellington,Illinois,216,-18.10%,40.5392032,-87.6800257
16474,Asbury,Missouri,215,-1.80%,37.2744997,-94.6055102
16475,Avalon,Georgia,215,-22.90%,34.5020454,-83.1951567
16476,Gantt,Alabama,215,-10.40%,31.40762955,-86.48299582
16477,Gasconade,Missouri,215,-19.40%,38.4575789,-91.5177499
16478,Grand River,Iowa,215,-6.90%,40.8194405,-93.9624481
16479,Hebron,Texas,215,-7.70%,33.02211715,-96.83629154
16480,Jenera,Ohio,215,-8.50%,40.8997754,-83.7268783
16481,Livingston,Kentucky,215,-5.70%,37.2978634,-84.2149339
16482,McIntosh,Alabama,215,-11.80%,31.2662818,-88.0313903
16483,Oden,Arkansas,215,-2.20%,34.6189884,-93.7768637
16484,Old Harbor,Alaska,215,-9.20%,57.2060285,-153.3504317
16485,Paxico,Kansas,215,1.80%,39.069443,-96.166383
16486,Roswell,Ohio,215,-22.30%,40.4758983,-81.3495555
16487,South Shore,South Dakota,215,-20.00%,45.105798,-96.928682
16488,Weyerhaeuser,Wisconsin,215,-39.00%,45.4226495,-91.415286
16489,Williamson,Illinois,215,-14.30%,37.7376325,-88.9294452
16490,Wilson Creek,Washington,215,-5.70%,47.4232005,-119.1208498
16491,Bluffton,Minnesota,214,1.90%,46.4691278,-95.2330859
16492,Coffee Springs,Alabama,214,-14.70%,31.1646193,-85.9093821
16493,Dennison,Minnesota,214,27.30%,44.4072933,-93.0396206
16494,Elderon,Wisconsin,214,13.80%,44.813406,-89.2848418
16495,Florida,Ohio,214,-13.00%,41.3231295,-84.20013968
16496,Hambleton,West Virginia,214,-13.30%,39.0820511,-79.6453386
16497,Long Point,Illinois,214,-13.30%,41.0047545,-88.8917412
16498,Mantee,Mississippi,214,26.60%,33.731506,-89.0553396
16499,Meansville,Georgia,214,11.40%,33.0492923,-84.3068648
16500,Mellette,South Dakota,214,-13.30%,43.561525,-100.7249944
16501,New Burnside,Illinois,214,-11.90%,37.579217,-88.770894
16502,Sheldon,Wisconsin,214,-16.40%,45.3105264,-90.9559696
16503,Thurman,Iowa,214,-8.50%,40.820001,-95.747779
16504,Bryant,Illinois,213,-16.40%,40.4661513,-90.0917851
16505,Carroll,Nebraska,213,-9.70%,42.2768439,-97.1893021
16506,Deer Park,Wisconsin,213,-6.10%,45.1880196,-92.3854703
16507,Fisher,Arkansas,213,-19.60%,35.49170375,-90.97290944
16508,Frontier,North Dakota,213,-21.60%,46.800112,-96.83360755
16509,Garland,Nebraska,213,-14.10%,40.94473,-96.985582
16510,Napoleon,Missouri,213,1.90%,39.131397,-94.0707787
16511,Northrop,Minnesota,213,-18.30%,43.7363438,-94.4363592
16512,Phenix,Virginia,213,7.00%,37.079867,-78.7477838
16513,Queen Anne,Maryland,213,21.00%,38.919559,-75.9528827
16514,Seibert,Colorado,213,17.60%,39.2991591,-102.8690977
16515,Straughn,Indiana,213,-15.40%,39.8089351,-85.2913559
16516,Aline,Oklahoma,212,-0.40%,36.5097552,-98.4489659
16517,Bassfield,Mississippi,212,-31.30%,31.4965591,-89.7395195
16518,Beardsley,Minnesota,212,-18.40%,45.5582477,-96.7123755
16519,Curtiss,Wisconsin,212,7.00%,44.9552462,-90.4345795
16520,Danville,Georgia,212,-43.00%,32.6057103,-83.2454361
16521,Elk Garden,West Virginia,212,-2.70%,39.3837763,-79.1542732
16522,Gresham,Nebraska,212,-21.10%,41.0283465,-97.4022694
16523,Larkspur,Colorado,212,-12.00%,39.2422164,-104.8819751
16524,Maxwell,New Mexico,212,-22.60%,36.540032,-104.5433229
16525,Mayview,Missouri,212,-28.10%,39.0530655,-93.8304979
16526,Montrose,Georgia,212,37.60%,32.5607842,-83.1539734
16527,Nehawka,Nebraska,212,-8.60%,40.829414,-95.990607
16528,Parral,Ohio,212,-12.00%,40.5611743,-81.4970623
16529,Reliance,South Dakota,212,2.40%,43.878881,-99.603165
16530,Roxobel,North Carolina,212,-19.00%,36.2029338,-77.2452433
16531,Shanksville,Pennsylvania,212,-13.10%,40.0175017,-78.9071878
16532,St. Charles,Arkansas,212,-16.80%,34.374755,-91.1348353
16533,Stanwood,Michigan,212,3.90%,43.578637,-85.449208
16534,Stout,Iowa,212,-2.30%,42.52637,-92.7118626
16535,Tillar,Arkansas,212,-11.20%,33.7108732,-91.4542551
16536,Woodruff,Utah,212,14.50%,41.522237,-111.1625757
16537,Cross Timbers,Missouri,211,14.00%,38.0247532,-93.2268639
16538,Garden,Michigan,211,-12.00%,45.7747,-86.550695
16539,Grygla,Minnesota,211,-4.50%,48.3005459,-95.617732
16540,Harvel,Illinois,211,-10.20%,39.3561613,-89.5323151
16541,Hazelton,North Dakota,211,-12.40%,46.484713,-100.279557
16542,Hitterdal,Minnesota,211,1.90%,46.97746,-96.259228
16543,Index,Washington,211,34.30%,47.8203106,-121.5543876
16544,Kansas,Alabama,211,-18.80%,33.9017737,-87.5519582
16545,Magness,Arkansas,211,10.40%,35.7022998,-91.4804119
16546,Radom,Illinois,211,-46.50%,38.2819943,-89.1922994
16547,Roy,New Mexico,211,-29.40%,35.9446709,-104.1927815
16548,Selden,Kansas,211,5.50%,39.540837,-100.567644
16549,Tulare,South Dakota,211,-4.00%,44.738034,-98.509818
16550,Wyaconda,Missouri,211,-31.70%,40.3897603,-91.9271168
16551,Alsey,Illinois,210,-13.50%,39.5606027,-90.4340126
16552,Aneta,North Dakota,210,-25.70%,47.6794377,-97.9881509
16553,Ashville,Pennsylvania,210,-24.40%,40.5600684,-78.5486289
16554,Colp,Illinois,210,-6.20%,37.8053279,-89.0800768
16555,Daviston,Alabama,210,-20.40%,33.0528992,-85.6396783
16556,Ehrenfeld,Pennsylvania,210,-9.80%,40.3714629,-78.7775214
16557,Hardesty,Oklahoma,210,-24.40%,36.6156806,-101.1932425
16558,Huttonsville,West Virginia,210,-2.70%,38.7133626,-79.978777
16559,Joice,Iowa,210,-9.00%,43.362733,-93.4538203
16560,McNary,Louisiana,210,0.40%,30.9874128,-92.576251
16561,Mesic,North Carolina,210,-17.90%,35.2004454,-76.6438169
16562,Mobile City,Texas,210,6.00%,32.922823,-96.4108491
16563,Ollie,Iowa,210,-6.20%,41.1983715,-92.0930886
16564,Sylvania,Pennsylvania,210,5.00%,41.8050744,-76.8569033
16565,Vinton,Ohio,210,-35.50%,38.9764655,-82.3415421
16566,Bloomington,Idaho,209,-16.70%,42.1910925,-111.3988935
16567,Buffalo,Kansas,209,-26.60%,37.7097669,-95.6974822
16568,Burns,Kansas,209,-22.30%,38.0902957,-96.8864144
16569,Caulksville,Arkansas,209,-10.30%,35.3020337,-93.864088
16570,Fountain Run,Kentucky,209,-14.30%,36.7239985,-85.95978739
16571,Gotebo,Oklahoma,209,-22.80%,35.0684118,-98.8702646
16572,Hanging Rock,Ohio,209,-25.00%,38.56008,-82.7209975
16573,Helena,Ohio,209,-11.40%,41.3411634,-83.2915907
16574,Lucas,Iowa,209,-13.90%,41.0147422,-93.3427643
16575,Magnolia,Minnesota,209,-4.50%,43.645171,-96.079559
16576,Mount Gretna,Pennsylvania,209,-13.20%,40.2463587,-76.4703213
16577,Patriot,Indiana,209,3.40%,38.8386738,-84.8268925
16578,Rake,Iowa,209,-8.30%,43.4838443,-93.9188415
16579,Toronto,South Dakota,209,8.80%,44.57302,-96.642554
16580,Union,Alabama,209,-7.50%,32.988181,-87.915016
16581,Anniston,Missouri,208,-26.70%,36.8258878,-89.3278513
16582,Argyle,Georgia,208,37.70%,31.0741004,-82.6484726
16583,Big Falls,Minnesota,208,-22.30%,48.1912938,-93.8059355
16584,Conconully,Washington,208,12.40%,48.557371,-119.7497894
16585,Gordon,Ohio,208,9.40%,39.930607,-84.5085621
16586,Ida,Louisiana,208,-19.30%,33.0043014,-93.8949011
16587,Kinderhook,Illinois,208,-16.10%,39.7022686,-91.1531957
16588,Kossuth,Mississippi,208,22.30%,34.8732672,-88.6405963
16589,Linden,Iowa,208,-8.70%,41.6425845,-94.2697384
16590,Panama,Iowa,208,-1.80%,41.7263768,-95.4722239
16591,Pleasant Dale,Nebraska,208,-17.10%,40.79195,-96.932249
16592,Pocasset,Oklahoma,208,8.30%,35.1936734,-97.9525456
16593,St. Johns,Illinois,208,-4.50%,38.0334025,-89.24052062
16594,Ukiah,Oregon,208,-19.00%,45.1336904,-118.9316704
16595,Ursina,Pennsylvania,208,-19.00%,39.8175772,-79.3278119
16596,Walstonburg,North Carolina,208,-7.10%,35.598087,-77.69840052
16597,Washtucna,Washington,208,-20.60%,46.7565354,-118.3105282
16598,Woodloch,Texas,208,-15.70%,30.2179919,-95.414105
16599,Arriba,Colorado,207,-14.80%,39.2860997,-103.2754955
16600,Bynum,Texas,207,-8.80%,31.9694383,-97.0039578
16601,Cantril,Iowa,207,-19.40%,40.6430816,-92.0713827
16602,Curran,Illinois,207,-16.80%,39.7422737,-89.7720477
16603,Eastvale,Pennsylvania,207,-29.10%,40.7667318,-80.3147851
16604,Garrison,Minnesota,207,-5.40%,46.294428,-93.8271992
16605,Geddes,South Dakota,207,-17.80%,43.253604,-98.69536
16606,Jackson Center,Pennsylvania,207,-6.70%,41.2728355,-80.1389498
16607,Kell,Illinois,207,-10.30%,38.4911598,-88.9064505
16608,Nunam Iqua,Alaska,207,26.20%,62.51374,-164.9008572
16609,Oakdale,Tennessee,207,-13.70%,35.9856309,-84.5532697
16610,Penelope,Texas,207,-2.80%,31.8601595,-96.9266638
16611,Plaza,North Dakota,207,24.60%,48.0247697,-101.9604636
16612,Rio,Illinois,207,-13.70%,41.1092036,-90.399851
16613,South English,Iowa,207,-2.80%,41.452232,-92.090456
16614,Addison,Pennsylvania,206,-3.70%,39.7473003,-79.3392013
16615,Adona,Arkansas,206,10.10%,35.0396212,-92.8989476
16616,Albin,Wyoming,206,71.60%,41.4176663,-104.1010617
16617,Browndell,Texas,206,-6.30%,31.126314,-93.9837458
16618,Chapman,Pennsylvania,206,-11.90%,40.7606517,-75.404626
16619,Denton,Nebraska,206,6.70%,40.7379264,-96.8455654
16620,Elizabeth,Indiana,206,43.00%,38.1211819,-85.9741324
16621,Glenwood,Missouri,206,1.40%,40.5206135,-92.5728498
16622,Jacksonville,Vermont,206,-12.70%,42.7971929,-72.8213705
16623,Kempton,Illinois,206,-12.30%,40.9355888,-88.237273
16624,Knox City,Missouri,206,-7.60%,40.1436513,-92.0093419
16625,Liberty,Oklahoma,206,11.90%,35.863984,-95.99539486
16626,Malden,Washington,206,-3.70%,47.2289345,-117.4725855
16627,New Leipzig,North Dakota,206,-24.50%,46.3732311,-101.9449277
16628,New Minden,Illinois,206,0.90%,38.4414386,-89.3703603
16629,Port Royal,Virginia,206,21.10%,38.1717974,-77.1910885
16630,Ramona,South Dakota,206,8.90%,44.119417,-97.216453
16631,Reydon,Oklahoma,206,17.00%,35.6536584,-99.9190017
16632,Sumpter,Oregon,206,20.40%,44.7458418,-118.2012712
16633,Verona,Illinois,206,-19.80%,41.215285,-88.50465219
16634,Woden,Iowa,206,-14.80%,43.2311147,-93.9091404
16635,Birmingham,Missouri,205,-4.20%,39.1649319,-94.4504605
16636,Bruce,South Dakota,205,-24.90%,44.438023,-96.890059
16637,Chatham,Michigan,205,-10.80%,46.347723,-86.929038
16638,Chula,Missouri,205,-0.90%,39.921718,-93.474426
16639,Elgin,Pennsylvania,205,-13.10%,41.9031113,-79.7436625
16640,Flasher,North Dakota,205,-28.00%,46.45367245,-101.2317335
16641,Lake Bronson,Minnesota,205,-14.20%,48.7356743,-96.6639331
16642,Leipsic,Delaware,205,0.90%,39.2409266,-75.5167955
16643,Malta,Idaho,205,15.80%,42.3063021,-113.3691675
16644,McBride,Michigan,205,-11.60%,43.354198,-85.042797
16645,Mekoryuk,Alaska,205,-2.30%,60.3752145,-166.2705992
16646,Noma,Florida,205,-3.70%,30.9821261,-85.618544
16647,Palmer,Illinois,205,-17.30%,39.457827,-89.4039813
16648,Schoenchen,Kansas,205,-4.20%,38.7133459,-99.3323264
16649,Slaughters,Kentucky,205,-13.80%,37.4889337,-87.5022239
16650,Slayden,Tennessee,205,-0.90%,36.294777,-87.4702894
16651,Stillwater,Pennsylvania,205,0.00%,41.1489732,-76.3657741
16652,Sylvia,Kansas,205,-30.90%,37.9580938,-98.4084398
16653,Whittier,Alaska,205,12.60%,60.7730556,-148.6838889
